trans_id,sender_id,receiver_id,amount,drain_ratio,amount_deviation,is_night_tx,time_to_pay_ms,rapid_outbound_after_inbound,forwarding_delay_mins,is_round_amount,distance_from_50k_threshold,distance_from_1L_threshold,near_threshold_flag,fragmentation_score,counterparty_diversity,txn_velocity_1h,balance_depletion_speed,empty_account_flag,is_sim_bound_at_tx
T23558,U23523,U138,21319.0,0.1513,1.0,0,999999000,0,16666.65,0,28681.0,78681.0,0,0.0,1,1,0.1513,0,False
T19752,U23524,U3882,22947.0,0.5116,1.0,0,999999000,0,16666.65,0,27053.0,77053.0,0,0.0,1,1,0.5116,0,False
T20231,U23525,U1382,27757.0,0.4645,1.0,0,999999000,0,16666.65,0,22243.0,72243.0,0,0.0,1,1,0.4645,0,False
T19995,U23526,U1340,11741.0,0.1374,1.0,0,999999000,0,16666.65,0,38259.0,88259.0,0,0.0,1,1,0.1374,0,False
T25063,U23527,U1713,5838.0,0.9832,0.33456226479970963,1,999999000,0,16666.65,0,44162.0,94162.0,0,0.0,3,3,0.9832,1,False
T21050,U23527,U4556,19076.0,0.7626,1.093201398307513,0,1013160000,0,16886.0,0,30924.0,80924.0,0,0.0,3,3,0.7626,0,False
T20005,U23527,U631,27435.0,0.5231,1.5722363368927772,0,3852300000,0,64205.0,0,22565.0,72565.0,0,0.0,3,3,0.5231,0,False
T20261,U23528,U631,5386.0,0.1168,1.0,0,999999000,0,16666.65,0,44614.0,94614.0,0,0.0,1,1,0.1168,0,False
T26174,U23530,U1175,14738.0,0.4382,1.0,0,999999000,0,16666.65,0,35262.0,85262.0,0,0.0,1,1,0.4382,0,False
T18600,U23532,U631,24960.0,0.949,1.0,0,999999000,0,16666.65,0,25040.0,75040.0,0,0.0,1,1,0.949,0,False
T23383,U23533,U2523,28316.0,0.399,1.1967878275570583,0,999999000,0,16666.65,0,21684.0,71684.0,0,0.0,2,2,0.399,0,False
T19113,U23533,U1801,19004.0,0.2112,0.8032121724429416,0,1362600000,0,22710.0,0,30996.0,80996.0,0,0.0,2,2,0.2112,0,False
T25926,U23534,U2005,28723.0,0.3547,1.3851421406698334,0,999999000,0,16666.65,0,21277.0,71277.0,0,0.0,2,2,0.3547,0,False
T18665,U23534,U1065,12750.0,0.136,0.6148578593301666,1,987780000,0,16463.0,0,37250.0,87250.0,0,0.0,2,2,0.136,0,False
T24026,U23536,U1477,29370.0,0.2909,1.0898970219871973,0,999999000,0,16666.65,0,20630.0,70630.0,0,0.0,2,2,0.2909,0,False
T22139,U23536,U1527,24525.0,0.1954,0.9101029780128027,0,421860000,0,7031.0,0,25475.0,75475.0,0,0.0,2,2,0.1954,0,False
T23027,U23537,U2715,18180.0,0.1785,0.9536048676860133,0,999999000,0,16666.65,0,31820.0,81820.0,0,0.0,4,4,0.1785,0,False
T25776,U23537,U4760,13288.0,0.2004,0.6970022817278188,0,372720000,0,6212.0,0,36712.0,86712.0,0,0.0,4,4,0.2004,0,False
T23941,U23537,U1657,17372.0,0.2076,0.9112224291221904,1,713040000,0,11884.0,0,32628.0,82628.0,0,0.0,4,4,0.2076,0,False
T18663,U23537,U452,27418.0,0.2121,1.4381704214639774,0,741960000,0,12366.0,0,22582.0,72582.0,0,0.0,4,4,0.2121,0,False
T19545,U23538,U1065,20852.0,0.1915,1.0,0,999999000,0,16666.65,0,29148.0,79148.0,0,0.0,1,1,0.1915,0,False
T22774,U23540,U138,20225.0,0.6957,1.0,1,999999000,0,16666.65,0,29775.0,79775.0,0,0.0,1,1,0.6957,0,False
T18037,U23541,U3882,8517.0,0.1069,0.48168990187484095,0,999999000,0,16666.65,0,41483.0,91483.0,0,0.0,2,2,0.1069,0,False
T23691,U23541,U1556,26846.0,0.3774,1.5183100981251592,0,1814580000,0,30243.0,0,23154.0,73154.0,0,0.0,2,2,0.3774,0,False
T23521,U23542,U1801,5529.0,0.0965,0.33079063088934757,0,999999000,0,16666.65,0,44471.0,94471.0,0,0.0,4,4,0.0965,0,False
T26492,U23542,U452,21229.0,0.4102,1.2700948278440876,0,1035000000,0,17250.0,0,28771.0,78771.0,0,0.0,4,4,0.4102,0,False
T19626,U23542,U2324,23778.0,0.2442,1.4225971461904334,0,291480000,0,4858.0,0,26222.0,76222.0,0,0.0,4,4,0.2442,0,False
T20997,U23542,U4886,16322.0,0.2218,0.9765173950761316,0,1255140000,0,20919.0,0,33678.0,83678.0,0,0.0,4,4,0.2218,0,False
T25287,U23543,U475,14320.0,0.1855,0.8105966262877844,1,999999000,0,16666.65,0,35680.0,85680.0,0,0.0,2,2,0.1855,0,False
T21213,U23543,U2152,21012.0,0.2139,1.1894033737122156,0,42060000,0,701.0,0,28988.0,78988.0,0,0.0,2,2,0.2139,0,False
T26849,U23544,U4016,12827.0,0.2594,1.0,0,999999000,0,16666.65,0,37173.0,87173.0,0,0.0,1,1,0.2594,0,False
T25931,U23546,U3314,13645.0,0.1287,1.0,0,999999000,0,16666.65,0,36355.0,86355.0,0,0.0,1,1,0.1287,0,False
T25905,U23547,U2824,15052.0,0.4253,1.0,0,999999000,0,16666.65,0,34948.0,84948.0,0,0.0,1,1,0.4253,0,False
T23677,U23548,U1340,24065.0,0.7769,0.9907573231231602,0,999999000,0,16666.65,0,25935.0,75935.0,0,0.0,2,2,0.7769,0,False
T18657,U23548,U1527,24514.0,0.4418,1.0092426768768399,0,2270340000,0,37839.0,0,25486.0,75486.0,0,0.0,2,2,0.4418,0,False
T18444,U23549,U3314,20645.0,0.2093,1.0,0,999999000,0,16666.65,0,29355.0,79355.0,0,0.0,1,1,0.2093,0,False
T21594,U23550,U1382,347.2,0.7,0.029692724769308395,0,999999000,0,16666.65,0,49652.8,99652.8,0,0.0,2,2,0.7,1,False
T21263,U23550,U1978,23039.0,0.9789,1.9703072752306916,0,70320000,0,1172.0,0,26961.0,76961.0,0,0.0,2,2,0.9789,1,False
T19287,U23552,U406,6734.0,0.053,1.0,1,999999000,0,16666.65,0,43266.0,93266.0,0,0.0,1,1,0.053,0,False
T25582,U23555,U2592,14314.0,0.2949,1.0,0,999999000,0,16666.65,0,35686.0,85686.0,0,0.0,1,1,0.2949,0,False
T21584,U23557,U2526,8070.0,0.3192,1.0,0,999999000,0,16666.65,0,41930.0,91930.0,0,0.0,1,1,0.3192,0,False
T21601,U23558,U3421,22062.0,0.1677,1.0,0,999999000,0,16666.65,0,27938.0,77938.0,0,0.0,1,1,0.1677,0,False
T18349,U23559,U406,15739.0,0.1353,0.8976274666362496,0,999999000,0,16666.65,0,34261.0,84261.0,0,0.0,3,3,0.1353,0,False
T25295,U23559,U4282,10645.0,0.1431,0.6071061936808486,0,1053360000,0,17556.0,0,39355.0,89355.0,0,0.0,3,3,0.1431,0,False
T24339,U23559,U1571,26218.0,0.2605,1.4952663396829018,1,884340000,0,14739.0,0,23782.0,73782.0,0,0.0,3,3,0.2605,0,False
T22065,U23560,U4886,24996.0,0.2678,1.0,0,999999000,0,16666.65,0,25004.0,75004.0,0,0.0,1,1,0.2678,0,False
T23655,U23561,U1527,22849.0,0.3468,1.0,1,999999000,0,16666.65,0,27151.0,77151.0,0,0.0,1,1,0.3468,0,False
T26595,U23562,U2567,5521.0,0.1733,1.0,0,999999000,0,16666.65,0,44479.0,94479.0,0,0.0,1,1,0.1733,0,False
T23693,U23563,U452,19202.0,0.2591,1.0,0,999999000,0,16666.65,0,30798.0,80798.0,0,0.0,1,1,0.2591,0,False
T18339,U23565,U83,13747.0,0.1069,1.0571362657643801,0,999999000,0,16666.65,0,36253.0,86253.0,0,0.0,4,4,0.1069,0,False
T23166,U23565,U475,10177.0,0.098,0.7826053521993233,0,445140000,0,7419.0,0,39823.0,89823.0,0,0.0,4,4,0.098,0,False
T24016,U23565,U2178,17004.0,0.1816,1.3075976622577667,0,1965420000,0,32757.0,0,32996.0,82996.0,0,0.0,4,4,0.1816,0,False
T18993,U23565,U1382,11088.0,0.0965,0.8526607197785296,1,1282260000,0,21371.0,0,38912.0,88912.0,0,0.0,4,4,0.0965,0,False
T20658,U23567,U2637,21077.0,0.9542,1.0,0,999999000,0,16666.65,0,28923.0,78923.0,0,0.0,1,1,0.9542,0,False
T22274,U23568,U2523,27940.0,0.2169,1.3739519559391213,1,999999000,0,16666.65,0,22060.0,72060.0,0,0.0,2,2,0.2169,0,False
T20186,U23568,U1713,12731.0,0.09,0.6260480440608788,1,151080000,0,2518.0,0,37269.0,87269.0,0,0.0,2,2,0.09,0,False
T26863,U23569,U1382,7129.0,0.068,0.512822357299572,0,999999000,0,16666.65,0,42871.0,92871.0,0,0.0,2,2,0.068,0,False
T26999,U23569,U3990,20674.0,0.2116,1.487177642700428,0,3865680000,0,64428.0,0,29326.0,79326.0,0,0.0,2,2,0.2116,0,False
T14178,U2357,U19279,11265.0,0.1083,0.8666051234710362,1,999999000,0,16666.65,0,38735.0,88735.0,0,0.0,2,2,0.1083,0,True
T293,U2357,U12140,14733.0,0.1241,1.1333948765289639,1,340200000,0,5670.0,0,35267.0,85267.0,0,0.0,2,2,0.1241,0,True
T25845,U23570,U4282,13424.0,0.1832,1.0,0,999999000,0,16666.65,0,36576.0,86576.0,0,0.0,1,1,0.1832,0,False
T20155,U23571,U2178,21773.0,0.2263,1.0998408809638067,1,999999000,0,16666.65,0,28227.0,78227.0,0,0.0,4,4,0.2263,0,False
T20143,U23571,U2005,20059.0,0.1725,1.0132599196827723,0,64740000,0,1079.0,0,29941.0,79941.0,0,0.0,4,4,0.1725,0,False
T23370,U23571,U138,13376.0,0.265,0.6756749930543278,1,203520000,0,3392.0,0,36624.0,86624.0,0,0.0,4,4,0.265,0,False
T22385,U23571,U1860,23978.0,0.3221,1.2112242062990932,0,4735620000,0,78927.0,0,26022.0,76022.0,0,0.0,4,4,0.3221,0,False
T19969,U23572,U406,6007.0,0.0774,0.4065926627859754,0,999999000,0,16666.65,0,43993.0,93993.0,0,0.0,2,2,0.0774,0,False
T23736,U23572,U4282,23541.0,0.3289,1.5934073372140247,0,546540000,0,9109.0,0,26459.0,76459.0,0,0.0,2,2,0.3289,0,False
T18752,U23575,U1978,29783.0,0.7608,1.0,0,999999000,0,16666.65,0,20217.0,70217.0,0,0.0,1,1,0.7608,0,False
T26611,U23576,U3565,17701.0,0.6183,1.0,1,999999000,0,16666.65,0,32299.0,82299.0,0,0.0,1,1,0.6183,0,False
T26393,U23578,U2715,27417.0,0.2365,1.0,0,999999000,0,16666.65,0,22583.0,72583.0,0,0.0,1,1,0.2365,0,False
T889,U2358,U2778,9685.0,0.0831,1.0,1,999999000,0,16666.65,0,40315.0,90315.0,0,0.0,1,1,0.0831,0,True
T22945,U23580,U4556,13777.0,0.1738,1.0,0,999999000,0,16666.65,0,36223.0,86223.0,0,0.0,1,1,0.1738,0,False
T22974,U23581,U1382,23933.0,0.2673,1.0,1,999999000,0,16666.65,0,26067.0,76067.0,0,0.0,1,1,0.2673,0,False
T19639,U23583,U1860,28464.0,0.2086,1.381591081916288,1,999999000,0,16666.65,0,21536.0,71536.0,0,0.0,3,3,0.2086,0,False
T18129,U23583,U2567,9436.0,0.0647,0.45800637468247934,1,1908540000,0,31809.0,0,40564.0,90564.0,0,0.0,3,3,0.0647,0,False
T24666,U23583,U406,23907.0,0.2213,1.1604025434012328,1,1459320000,0,24322.0,0,26093.0,76093.0,0,0.0,3,3,0.2213,0,False
T25294,U23584,U3314,13144.0,0.1319,1.258160237388724,0,999999000,0,16666.65,0,36856.0,86856.0,0,0.0,2,2,0.1319,0,False
T18636,U23584,U1175,7750.0,0.0722,0.7418397626112759,0,1196520000,0,19942.0,0,42250.0,92250.0,0,0.0,2,2,0.0722,0,False
T26006,U23585,U2178,27004.0,0.2476,1.2148641353248155,0,999999000,0,16666.65,0,22996.0,72996.0,0,0.0,2,2,0.2476,0,False
T22239,U23585,U2324,17452.0,0.1379,0.7851358646751845,0,3536880000,0,58948.0,0,32548.0,82548.0,0,0.0,2,2,0.1379,0,False
T24759,U23586,U2178,26800.0,0.3305,1.6565706515020397,0,999999000,0,16666.65,0,23200.0,73200.0,0,0.0,2,2,0.3305,0,False
T26910,U23586,U1175,5556.0,0.1023,0.3434293484979602,1,2542560000,0,42376.0,0,44444.0,94444.0,0,0.0,2,2,0.1023,0,False
T21276,U23587,U3882,11933.0,0.5427,1.2915899989176318,1,999999000,0,16666.65,0,38067.0,88067.0,0,0.0,4,5,0.5427,0,False
T19923,U23587,U2637,5193.0,0.191,0.5620738175127178,0,478920000,0,7982.0,0,44807.0,94807.0,0,0.0,4,5,0.191,0,False
T18766,U23587,U1860,8172.0,0.1708,0.8845113107479164,1,3422760000,0,57046.0,0,41828.0,91828.0,0,0.0,4,5,0.1708,0,False
T18954,U23587,U1801,12488.0,0.3148,1.3516614352202618,1,506640000,0,8444.0,0,37512.0,87512.0,0,0.0,4,5,0.3148,0,False
T24303,U23587,U3882,8409.0,0.8361,0.910163437601472,0,1522980000,0,25383.0,0,41591.0,91591.0,0,0.0,4,5,0.8361,0,False
T24608,U23588,U4965,24038.0,0.4114,1.1624727976142502,0,999999000,0,16666.65,0,25962.0,75962.0,0,0.0,3,3,0.4114,0,False
T19782,U23588,U3565,8514.0,0.0883,0.41173531071169506,0,1215360000,0,20256.0,0,41486.0,91486.0,0,0.0,3,3,0.0883,0,False
T20969,U23588,U1713,29483.0,0.3354,1.425791891674055,0,2312040000,0,38534.0,0,20517.0,70517.0,0,0.0,3,3,0.3354,0,False
T18259,U23590,U3449,11096.0,0.0971,1.0,0,999999000,0,16666.65,0,38904.0,88904.0,0,0.0,1,1,0.0971,0,False
T19667,U23591,U3882,15629.0,0.2237,1.0,0,999999000,0,16666.65,0,34371.0,84371.0,0,0.0,1,1,0.2237,0,False
T19870,U23592,U4646,28805.0,0.4113,1.190904392764858,0,999999000,0,16666.65,0,21195.0,71195.0,0,0.0,2,2,0.4113,0,False
T21641,U23592,U598,19570.0,0.4746,0.8090956072351421,1,4565100000,0,76085.0,0,30430.0,80430.0,0,0.0,2,2,0.4746,0,False
T23200,U23593,U4016,9613.0,0.0648,1.0,0,999999000,0,16666.65,0,40387.0,90387.0,0,0.0,1,1,0.0648,0,False
T20081,U23596,U1657,18922.0,0.1726,1.2325429911412193,0,999999000,0,16666.65,0,31078.0,81078.0,0,0.0,2,2,0.1726,0,False
T26277,U23596,U1556,11782.0,0.1299,0.7674570088587807,1,1526580000,0,25443.0,0,38218.0,88218.0,0,0.0,2,2,0.1299,0,False
T20332,U23597,U1556,8937.0,0.1741,1.0,0,999999000,0,16666.65,0,41063.0,91063.0,0,0.0,1,1,0.1741,0,False
T18650,U23598,U138,13633.0,0.2531,1.0,0,999999000,0,16666.65,0,36367.0,86367.0,0,0.0,1,1,0.2531,0,False
T23249,U23599,U1978,18195.0,0.1352,1.0,0,999999000,0,16666.65,0,31805.0,81805.0,0,0.0,1,1,0.1352,0,False
T3854,U236,U19333,1597.0,0.0206,0.3629133053062152,0,999999000,0,16666.65,0,48403.0,98403.0,0,0.0,2,2,0.0206,0,True
T1912,U236,U13415,7204.0,0.0852,1.6370866946937848,0,659100000,0,10985.0,0,42796.0,92796.0,0,0.0,2,2,0.0852,0,True
T7926,U2360,U6653,1354.0,0.0125,1.0,0,999999000,0,16666.65,0,48646.0,98646.0,0,0.0,1,1,0.0125,0,True
T24509,U23600,U452,26243.0,0.2209,1.615915108474785,0,999999000,0,16666.65,0,23757.0,73757.0,0,0.0,3,3,0.2209,0,False
T23821,U23600,U406,13135.0,0.093,0.8087888179635064,1,2038020000,0,33967.0,0,36865.0,86865.0,0,0.0,3,3,0.093,0,False
T24009,U23600,U2324,9343.0,0.0729,0.5752960735617085,0,2360400000,0,39340.0,0,40657.0,90657.0,0,0.0,3,3,0.0729,0,False
T19501,U23601,U3990,9445.0,0.1699,0.5848297213622291,0,999999000,0,16666.65,0,40555.0,90555.0,0,0.0,5,5,0.1699,0,False
T21195,U23601,U2637,28220.0,0.6115,1.7473684210526317,0,348840000,0,5814.0,0,21780.0,71780.0,0,0.0,5,5,0.6115,0,False
T23968,U23601,U2567,100.0,1.0,0.006191950464396285,0,1056960000,0,17616.0,0,49900.0,99900.0,0,0.0,5,5,1.0,1,False
T18451,U23601,U1185,25158.0,0.3116,1.5577708978328173,0,2384040000,0,39734.0,0,24842.0,74842.0,0,0.0,5,5,0.3116,0,False
T23167,U23601,U4886,17827.0,0.9944,1.1038390092879258,1,3343800000,0,55730.0,0,32173.0,82173.0,0,0.0,5,5,0.9944,1,False
T21474,U23602,U1382,24888.0,0.4927,1.3377528532779102,0,999999000,0,16666.65,0,25112.0,75112.0,0,0.0,2,3,0.4927,0,False
T18208,U23602,U1382,6218.0,0.1096,0.33422320964649815,0,1724940000,0,28749.0,0,43782.0,93782.0,0,0.0,2,3,0.1096,0,False
T26216,U23602,U4646,24707.0,0.964,1.3280239370755917,0,558780000,0,9313.0,0,25293.0,75293.0,0,0.0,2,3,0.964,0,False
T23617,U23603,U1571,9261.0,0.1886,0.6025178100907582,0,999999000,0,16666.65,0,40739.0,90739.0,0,0.0,2,2,0.1886,0,False
T24577,U23603,U2523,21480.0,0.5391,1.3974821899092418,0,3208080000,0,53468.0,0,28520.0,78520.0,0,0.0,2,2,0.5391,0,False
T20639,U23606,U3421,14635.0,0.1928,1.0,0,999999000,0,16666.65,0,35365.0,85365.0,0,0.0,1,1,0.1928,0,False
T26029,U23607,U2637,6711.0,0.9853,0.5381716118684844,0,999999000,0,16666.65,0,43289.0,93289.0,0,0.0,3,3,0.9853,1,False
T25076,U23607,U2178,10814.0,0.6136,0.8672012830793905,1,2909700000,0,48495.0,0,39186.0,89186.0,0,0.0,3,3,0.6136,0,False
T19040,U23607,U3783,19885.0,0.5301,1.594627105052125,0,548100000,0,9135.0,0,30115.0,80115.0,0,0.0,3,3,0.5301,0,False
T19432,U23608,U4760,5149.0,0.0576,0.2706154412151154,0,999999000,0,16666.65,0,44851.0,94851.0,0,0.0,4,4,0.0576,0,False
T20174,U23608,U1382,29120.0,0.3457,1.530456719398749,0,2396280000,0,39938.0,0,20880.0,70880.0,0,0.0,4,4,0.3457,0,False
T21888,U23608,U1340,12590.0,0.2285,0.6616912808114784,0,1765380000,0,29423.0,0,37410.0,87410.0,0,0.0,4,4,0.2285,0,False
T22781,U23608,U2523,29249.0,0.6879,1.537236558574657,1,974340000,0,16239.0,0,20751.0,70751.0,0,0.0,4,4,0.6879,0,False
T21968,U23609,U3314,20339.0,0.1942,1.0,1,999999000,0,16666.65,0,29661.0,79661.0,0,0.0,1,1,0.1942,0,False
T24412,U23611,U1185,19314.0,0.3179,0.9876757862439274,0,999999000,0,16666.65,0,30686.0,80686.0,0,0.0,3,3,0.3179,0,False
T26892,U23611,U1657,9533.0,0.2301,0.48749680388647404,0,162720000,0,2712.0,0,40467.0,90467.0,0,0.0,3,3,0.2301,0,False
T22690,U23611,U2152,29818.0,0.3292,1.5248274098695986,0,6072660000,0,101211.0,0,20182.0,70182.0,0,0.0,3,3,0.3292,0,False
T23304,U23612,U2567,26071.0,0.437,1.0,0,999999000,0,16666.65,0,23929.0,73929.0,0,0.0,1,1,0.437,0,False
T18449,U23613,U3565,10121.0,0.2083,1.0,1,999999000,0,16666.65,0,39879.0,89879.0,0,0.0,1,1,0.2083,0,False
T20056,U23614,U3990,28002.0,0.24,1.0,1,999999000,0,16666.65,0,21998.0,71998.0,0,0.0,1,1,0.24,0,False
T21669,U23615,U3990,20611.0,0.7254,1.4558875467966377,1,999999000,0,16666.65,0,29389.0,79389.0,0,0.0,2,2,0.7254,0,False
T22664,U23615,U1801,7703.0,0.9872,0.5441124532033623,1,2259780000,0,37663.0,0,42297.0,92297.0,0,0.0,2,2,0.9872,1,False
T24233,U23616,U1657,100.0,1.0,0.012762427413694084,0,999999000,0,16666.65,0,49900.0,99900.0,0,0.0,2,2,1.0,1,False
T20279,U23616,U4965,15571.0,0.9936,1.9872375725863058,1,3138840000,0,52314.0,0,34429.0,84429.0,0,0.0,2,2,0.9936,1,False
T26370,U23617,U1571,23395.0,0.2563,1.6384200574269907,1,999999000,0,16666.65,0,26605.0,76605.0,0,0.0,2,2,0.2563,0,False
T25023,U23617,U4886,5163.0,0.0535,0.3615799425730093,1,2602740000,0,43379.0,0,44837.0,94837.0,0,0.0,2,2,0.0535,0,False
T24962,U23619,U2637,15598.0,0.1506,1.0,1,999999000,0,16666.65,0,34402.0,84402.0,0,0.0,1,1,0.1506,0,False
T16603,U2362,U18184,10842.0,0.6019,1.0,1,999999000,0,16666.65,0,39158.0,89158.0,0,0.0,1,1,0.6019,0,True
T22382,U23620,U631,5100.0,0.2604,1.0,0,999999000,0,16666.65,0,44900.0,94900.0,0,0.0,1,1,0.2604,0,False
T25829,U23621,U1713,7776.0,0.2561,1.0990812720848055,0,999999000,0,16666.65,0,42224.0,92224.0,0,0.0,3,3,0.2561,0,False
T19361,U23621,U1572,7939.0,0.1812,1.1221201413427562,1,3567840000,0,59464.0,0,42061.0,92061.0,0,0.0,3,3,0.1812,0,False
T23591,U23621,U4760,5510.0,0.1536,0.7787985865724382,0,747900000,0,12465.0,0,44490.0,94490.0,0,0.0,3,3,0.1536,0,False
T26085,U23626,U1065,27966.0,0.6097,1.2565600287562904,0,999999000,0,16666.65,0,22034.0,72034.0,0,0.0,2,2,0.6097,0,False
T22919,U23626,U2824,16546.0,0.2651,0.7434399712437095,1,2132880000,0,35548.0,0,33454.0,83454.0,0,0.0,2,2,0.2651,0,False
T19778,U23627,U2523,19452.0,0.1929,1.0,0,999999000,0,16666.65,0,30548.0,80548.0,0,0.0,1,1,0.1929,0,False
T26143,U23628,U1801,17675.0,0.4143,0.9081567116249197,0,999999000,0,16666.65,0,32325.0,82325.0,0,0.0,2,2,0.4143,0,False
T24957,U23628,U1065,21250.0,0.3325,1.0918432883750804,0,3672120000,0,61202.0,0,28750.0,78750.0,0,0.0,2,2,0.3325,0,False
T26449,U23629,U2152,20499.0,0.1797,1.0,1,999999000,0,16666.65,0,29501.0,79501.0,0,0.0,1,1,0.1797,0,False
T14538,U2363,U2857,6562.0,0.0577,1.0,0,999999000,0,16666.65,0,43438.0,93438.0,0,0.0,1,1,0.0577,0,True
T26318,U23630,U2005,5983.0,0.0551,1.0,0,999999000,0,16666.65,0,44017.0,94017.0,0,0.0,1,1,0.0551,0,False
T26320,U23631,U2742,11392.0,0.7431,0.8540530409521132,1,999999000,0,16666.65,0,38608.0,88608.0,0,0.0,4,4,0.7431,0,False
T23662,U23631,U1556,14307.0,0.4827,1.072589260612876,0,2400780000,0,40013.0,0,35693.0,85693.0,0,0.0,4,4,0.4827,0,False
T21028,U23631,U1185,19721.0,0.3995,1.478474369787274,0,2042640000,0,34044.0,0,30279.0,80279.0,0,0.0,4,4,0.3995,0,False
T20609,U23631,U1860,7935.0,0.1385,0.5948833286477369,0,498540000,0,8309.0,0,42065.0,92065.0,0,0.0,4,4,0.1385,0,False
T26831,U23632,U2005,20516.0,0.4189,1.5367502481226942,0,999999000,0,16666.65,0,29484.0,79484.0,0,0.0,4,4,0.4189,0,False
T21699,U23632,U1713,14797.0,0.1808,1.1083687571393794,1,645300000,0,10755.0,0,35203.0,85203.0,0,0.0,4,4,0.1808,0,False
T22443,U23632,U3990,12817.0,0.1911,0.9600569277728882,0,1629600000,0,27160.0,0,37183.0,87183.0,0,0.0,4,4,0.1911,0,False
T25562,U23632,U2152,5271.0,0.0972,0.39482406696503813,0,1102500000,0,18375.0,0,44729.0,94729.0,0,0.0,4,4,0.0972,0,False
T25036,U23633,U1340,21040.0,0.3947,1.3645059826842634,1,999999000,0,16666.65,0,28960.0,78960.0,0,0.0,2,2,0.3947,0,False
T22267,U23633,U3882,9799.0,0.1553,0.6354940173157365,0,3757920000,0,62632.0,0,40201.0,90201.0,0,0.0,2,2,0.1553,0,False
T20987,U23635,U4646,9282.0,0.9893,0.6599712035835541,0,999999000,0,16666.65,0,40718.0,90718.0,0,0.0,4,4,0.9893,1,False
T22247,U23635,U1556,100.0,1.0,0.007110226282951455,1,1229040000,0,20484.0,0,49900.0,99900.0,0,0.0,4,4,1.0,1,False
T20085,U23635,U631,26974.0,0.4795,1.9179124375633254,0,211080000,0,3518.0,0,23026.0,73026.0,0,0.0,4,4,0.4795,0,False
T20165,U23635,U138,19901.0,0.6796,1.415006132570169,0,791220000,0,13187.0,0,30099.0,80099.0,0,0.0,4,4,0.6796,0,False
T24132,U23636,U146,5458.0,0.1167,1.0,0,999999000,0,16666.65,0,44542.0,94542.0,0,0.0,1,1,0.1167,0,False
T24673,U23637,U2324,5857.0,0.0406,1.0,1,999999000,0,16666.65,0,44143.0,94143.0,0,0.0,1,1,0.0406,0,False
T24124,U23638,U1572,8949.0,0.0882,0.567817939552886,0,999999000,0,16666.65,0,41051.0,91051.0,0,0.0,3,3,0.0882,0,False
T19529,U23638,U2523,21683.0,0.1761,1.3757957742010531,0,2544960000,0,42416.0,0,28317.0,78317.0,0,0.0,3,3,0.1761,0,False
T26643,U23638,U1556,16649.0,0.18,1.0563862862460607,0,776820000,0,12947.0,0,33351.0,83351.0,0,0.0,3,3,0.18,0,False
T24293,U23639,U631,27033.0,0.2463,1.0,1,999999000,0,16666.65,0,22967.0,72967.0,0,0.0,1,1,0.2463,0,False
T8440,U2364,U13892,3063.0,0.0276,1.0,0,999999000,0,16666.65,0,46937.0,96937.0,0,0.0,1,1,0.0276,0,True
T19255,U23640,U384,17516.0,0.1257,0.841225626740947,0,999999000,0,16666.65,0,32484.0,82484.0,0,0.0,2,2,0.1257,0,False
T26046,U23640,U1657,24128.0,0.1981,1.158774373259053,0,6349980000,0,105833.0,0,25872.0,75872.0,0,0.0,2,2,0.1981,0,False
T22705,U23641,U1657,23088.0,0.394,1.1838988120673446,0,999999000,0,16666.65,0,26912.0,76912.0,0,0.0,3,3,0.394,0,False
T23116,U23641,U3783,16499.0,0.4645,0.8460302538244594,1,826080000,0,13768.0,0,33501.0,83501.0,0,0.0,3,3,0.4645,0,False
T25665,U23641,U83,18918.0,0.9947,0.9700709341081958,0,459840000,0,7664.0,0,31082.0,81082.0,0,0.0,3,3,0.9947,1,False
T21126,U23642,U3314,28292.0,0.4492,1.0,0,999999000,0,16666.65,0,21708.0,71708.0,0,0.0,1,1,0.4492,0,False
T21179,U23643,U1340,22206.0,0.2108,1.0,1,999999000,0,16666.65,0,27794.0,77794.0,0,0.0,1,1,0.2108,0,False
T23726,U23644,U1556,28728.0,0.3246,1.0,1,999999000,0,16666.65,0,21272.0,71272.0,0,0.0,1,1,0.3246,0,False
T18799,U23645,U1527,16328.0,0.1146,1.0,1,999999000,0,16666.65,0,33672.0,83672.0,0,0.0,1,1,0.1146,0,False
T18345,U23646,U2742,13199.0,0.2513,0.6823480755809445,1,999999000,0,16666.65,0,36801.0,86801.0,0,0.0,2,2,0.2513,0,False
T25909,U23646,U1713,25488.0,0.6483,1.3176519244190554,1,623940000,0,10399.0,0,24512.0,74512.0,0,0.0,2,2,0.6483,0,False
T18519,U23647,U3314,8949.0,0.0779,0.76553918801006,0,999999000,0,16666.65,0,41051.0,91051.0,0,0.0,5,5,0.0779,0,False
T21379,U23647,U3882,10756.0,0.1076,0.92011839381341,1,121740000,0,2029.0,0,39244.0,89244.0,0,0.0,5,5,0.1076,0,False
T21083,U23647,U1571,6066.0,0.0572,0.5189139249602218,1,66900000,0,1115.0,0,43934.0,93934.0,0,0.0,5,5,0.0572,0,False
T23031,U23647,U2178,26109.0,0.2928,2.2334856028332393,0,3930180000,0,65503.0,0,23891.0,73891.0,0,0.0,5,5,0.2928,0,False
T26896,U23647,U3783,6569.0,0.1042,0.561942890383069,0,2577720000,0,42962.0,0,43431.0,93431.0,0,0.0,5,5,0.1042,0,False
