user_id,last_tx_timestamp,tx_count_24h,avg_tx_amount_7d,unique_receivers_7d,days_since_last_tx,rolling_24h_sum,txn_count_24h,drain_ratio,unique_counterparties_24h,round_number_ratio,near_threshold_count,avg_holding_time_mins,velocity_gradient,last_updated
U2474,2025-04-20 07:40:00,0.0,0.0,0.0,33.0,,,,,,,,,
U24740,2025-05-10 12:56:00,0.0,0.0,0.0,13.0,,,,,,,,,
U24741,2025-05-20 20:06:00,0.0,28643.0,1.0,2.0,,,,,,,,,
U24742,2025-05-09 02:41:00,0.0,0.0,0.0,14.0,,,,,,,,,
U24743,2025-05-13 14:09:00,0.0,0.0,0.0,10.0,,,,,,,,,
U24744,2025-04-20 01:19:00,0.0,0.0,0.0,33.0,,,,,,,,,
U24747,2025-05-16 10:55:00,0.0,0.0,0.0,7.0,,,,,,,,,
U24748,2025-04-24 23:04:00,0.0,0.0,0.0,28.0,,,,,,,,,
U24749,2025-05-01 21:50:00,0.0,0.0,0.0,21.0,,,,,,,,,
U2475,2025-05-18 16:05:00,0.0,6160.0,1.0,5.0,,,,,,,,,
U24750,2025-05-14 09:12:00,0.0,0.0,0.0,9.0,,,,,,,,,
U24751,2025-03-30 02:00:00,0.0,0.0,0.0,54.0,,,,,,,,,
U24752,2025-05-14 22:00:00,0.0,0.0,0.0,8.0,,,,,,,,,
U24753,2025-05-20 14:19:00,0.0,24443.0,1.0,3.0,,,,,,,,,
U24754,2025-03-23 22:03:00,0.0,0.0,0.0,60.0,,,,,,,,,
U24756,2025-05-09 05:37:00,0.0,0.0,0.0,14.0,,,,,,,,,
U24757,2025-04-10 10:09:00,0.0,0.0,0.0,43.0,,,,,,,,,
U24759,2025-04-14 09:46:00,0.0,0.0,0.0,39.0,,,,,,,,,
U24760,2025-03-29 06:17:00,0.0,0.0,0.0,55.0,,,,,,,,,
U24761,2025-03-25 23:02:00,0.0,0.0,0.0,58.0,,,,,,,,,
U24763,2025-05-22 05:30:00,0.0,17691.0,1.0,1.0,,,,,,,,,
U24764,2025-04-30 22:10:00,0.0,0.0,0.0,22.0,,,,,,,,,
U24765,2025-05-20 02:06:00,0.0,14713.0,1.0,3.0,,,,,,,,,
U24767,2025-05-09 12:00:00,0.0,0.0,0.0,14.0,,,,,,,,,
U2477,2025-05-05 00:54:00,0.0,0.0,0.0,18.0,,,,,,,,,
U24770,2025-04-26 06:08:00,0.0,0.0,0.0,27.0,,,,,,,,,
U24772,2025-03-18 15:10:00,0.0,0.0,0.0,66.0,,,,,,,,,
U24773,2025-03-08 21:00:00,0.0,0.0,0.0,75.0,,,,,,,,,
U24774,2025-04-10 02:06:00,0.0,0.0,0.0,43.0,,,,,,,,,
U24776,2025-03-17 22:07:00,0.0,0.0,0.0,66.0,,,,,,,,,
U24778,2025-05-19 16:03:00,0.0,28030.0,1.0,4.0,,,,,,,,,
U24779,2025-05-12 11:28:00,0.0,0.0,0.0,11.0,,,,,,,,,
U24780,2025-05-04 04:31:00,0.0,0.0,0.0,19.0,,,,,,,,,
U24781,2025-04-08 12:28:00,0.0,0.0,0.0,45.0,,,,,,,,,
U24782,2025-04-07 08:19:00,0.0,0.0,0.0,46.0,,,,,,,,,
U24783,2025-05-17 16:31:00,0.0,28101.0,1.0,6.0,,,,,,,,,
U24784,2025-05-22 20:56:00,1.0,10609.0,1.0,0.0,,,,,,,,,
U24785,2025-04-12 03:50:00,0.0,0.0,0.0,41.0,,,,,,,,,
U24787,2025-04-16 03:23:00,0.0,0.0,0.0,37.0,,,,,,,,,
U24788,2025-03-19 03:44:00,0.0,0.0,0.0,65.0,,,,,,,,,
U24789,2025-05-20 21:52:00,0.0,6297.0,1.0,2.0,,,,,,,,,
U24791,2025-05-14 16:38:00,0.0,0.0,0.0,9.0,,,,,,,,,
U24792,2025-04-10 03:42:00,0.0,0.0,0.0,43.0,,,,,,,,,
U24793,2025-05-17 02:51:00,0.0,100.0,1.0,6.0,,,,,,,,,
U24794,2025-04-15 02:40:00,0.0,0.0,0.0,38.0,,,,,,,,,
U24795,2025-04-19 16:53:00,0.0,0.0,0.0,34.0,,,,,,,,,
U24796,2025-05-07 17:37:00,0.0,0.0,0.0,16.0,,,,,,,,,
U24797,2025-04-14 21:15:00,0.0,0.0,0.0,38.0,,,,,,,,,
U24798,2025-05-14 22:11:00,0.0,0.0,0.0,8.0,,,,,,,,,
U24799,2025-04-22 02:30:00,0.0,0.0,0.0,31.0,,,,,,,,,
U248,2025-05-04 14:43:00,0.0,0.0,0.0,19.0,,,,,,,,,
U2480,2025-03-27 21:12:00,0.0,0.0,0.0,56.0,,,,,,,,,
U24800,2025-04-16 07:33:00,0.0,0.0,0.0,37.0,,,,,,,,,
U24801,2025-04-17 00:50:00,0.0,0.0,0.0,36.0,,,,,,,,,
U24803,2025-05-08 18:42:00,0.0,0.0,0.0,14.0,,,,,,,,,
U24804,2025-04-17 03:42:00,0.0,0.0,0.0,36.0,,,,,,,,,
U24806,2025-05-16 07:13:00,0.0,0.0,0.0,7.0,,,,,,,,,
U24807,2025-05-22 10:37:00,0.0,27174.0,1.0,1.0,,,,,,,,,
U24808,2025-03-31 14:35:00,0.0,0.0,0.0,53.0,,,,,,,,,
U24810,2025-03-15 10:20:00,0.0,0.0,0.0,69.0,,,,,,,,,
U24812,2025-05-07 01:14:00,0.0,0.0,0.0,16.0,,,,,,,,,
U24816,2025-04-18 06:17:00,0.0,0.0,0.0,35.0,,,,,,,,,
U24817,2025-03-20 03:53:00,0.0,0.0,0.0,64.0,,,,,,,,,
U24818,2025-05-02 15:24:00,0.0,0.0,0.0,21.0,,,,,,,,,
U24819,2025-03-24 07:39:00,0.0,0.0,0.0,60.0,,,,,,,,,
U2482,2025-04-01 01:01:00,0.0,0.0,0.0,52.0,,,,,,,,,
U24820,2025-05-12 17:51:00,0.0,0.0,0.0,10.0,,,,,,,,,
U24821,2025-03-10 07:55:00,0.0,0.0,0.0,74.0,,,,,,,,,
U24822,2025-04-27 12:22:00,0.0,0.0,0.0,26.0,,,,,,,,,
U24823,2025-03-21 18:03:00,0.0,0.0,0.0,62.0,,,,,,,,,
U24824,2025-05-19 19:56:00,0.0,24993.0,1.0,3.0,,,,,,,,,
U24827,2025-05-17 14:44:00,0.0,21989.0,1.0,6.0,,,,,,,,,
U24829,2025-04-07 08:06:00,0.0,0.0,0.0,46.0,,,,,,,,,
U24830,2025-05-14 19:23:00,0.0,0.0,0.0,8.0,,,,,,,,,
U24831,2025-05-19 03:50:00,0.0,18555.0,1.0,4.0,,,,,,,,,
U24832,2025-04-12 06:34:00,0.0,0.0,0.0,41.0,,,,,,,,,
U24833,2025-04-15 17:07:00,0.0,0.0,0.0,38.0,,,,,,,,,
U24835,2025-04-17 10:38:00,0.0,0.0,0.0,36.0,,,,,,,,,
U24836,2025-04-05 15:49:00,0.0,0.0,0.0,48.0,,,,,,,,,
U24837,2025-05-16 15:19:00,0.0,0.0,0.0,7.0,,,,,,,,,
U24838,2025-05-18 19:19:00,0.0,26135.0,1.0,4.0,,,,,,,,,
U24839,2025-05-02 01:33:00,0.0,0.0,0.0,21.0,,,,,,,,,
U24840,2025-05-08 21:12:00,0.0,0.0,0.0,14.0,,,,,,,,,
U24841,2025-05-19 06:42:00,0.0,16564.0,1.0,4.0,,,,,,,,,
U24842,2025-03-05 18:28:00,0.0,0.0,0.0,78.0,,,,,,,,,
U24843,2025-03-18 00:21:00,0.0,0.0,0.0,66.0,,,,,,,,,
U24844,2025-04-11 00:59:00,0.0,0.0,0.0,42.0,,,,,,,,,
U24845,2025-04-10 17:23:00,0.0,0.0,0.0,43.0,,,,,,,,,
U24846,2025-05-08 07:44:00,0.0,0.0,0.0,15.0,,,,,,,,,
U24847,2025-04-23 19:24:00,0.0,0.0,0.0,29.0,,,,,,,,,
U24849,2025-05-17 14:27:00,0.0,14760.0,1.0,6.0,,,,,,,,,
U24850,2025-05-13 19:30:00,0.0,0.0,0.0,9.0,,,,,,,,,
U24851,2025-03-03 11:12:00,0.0,0.0,0.0,81.0,,,,,,,,,
U24852,2025-05-08 14:48:00,0.0,0.0,0.0,15.0,,,,,,,,,
U24855,2025-05-03 05:45:00,0.0,0.0,0.0,20.0,,,,,,,,,
U24857,2025-03-01 13:05:00,0.0,0.0,0.0,83.0,,,,,,,,,
U24858,2025-05-05 10:43:00,0.0,0.0,0.0,18.0,,,,,,,,,
U24859,2025-05-08 08:56:00,0.0,0.0,0.0,15.0,,,,,,,,,
U24861,2025-03-31 07:44:00,0.0,0.0,0.0,53.0,,,,,,,,,
U24862,2025-04-02 04:44:00,0.0,0.0,0.0,51.0,,,,,,,,,
U24863,2025-05-18 00:14:00,0.0,24682.0,1.0,5.0,,,,,,,,,
U24864,2025-04-18 06:15:00,0.0,0.0,0.0,35.0,,,,,,,,,
U24865,2025-03-03 08:16:00,0.0,0.0,0.0,81.0,,,,,,,,,
U24866,2025-05-18 08:55:00,0.0,9898.0,1.0,5.0,,,,,,,,,
U24867,2025-04-24 07:26:00,0.0,0.0,0.0,29.0,,,,,,,,,
U24868,2025-05-10 03:28:00,0.0,0.0,0.0,13.0,,,,,,,,,
U24869,2025-05-10 20:01:00,0.0,0.0,0.0,12.0,,,,,,,,,
U2487,2025-03-29 07:42:00,0.0,0.0,0.0,55.0,,,,,,,,,
U24871,2025-05-23 14:30:00,1.0,20918.0,1.0,0.0,,,,,,,,,
U24873,2025-04-09 18:24:00,0.0,0.0,0.0,43.0,,,,,,,,,
U24874,2025-04-06 14:53:00,0.0,0.0,0.0,47.0,,,,,,,,,
U24875,2025-04-17 12:01:00,0.0,0.0,0.0,36.0,,,,,,,,,
U24876,2025-04-27 22:11:00,0.0,0.0,0.0,25.0,,,,,,,,,
U24877,2025-03-14 15:31:00,0.0,0.0,0.0,70.0,,,,,,,,,
U24878,2025-05-02 18:59:00,0.0,0.0,0.0,20.0,,,,,,,,,
U24879,2025-04-17 18:35:00,0.0,0.0,0.0,35.0,,,,,,,,,
U2488,2025-04-22 10:04:00,0.0,0.0,0.0,31.0,,,,,,,,,
U24880,2025-03-28 00:34:00,0.0,0.0,0.0,56.0,,,,,,,,,
U24881,2025-05-11 08:01:00,0.0,0.0,0.0,12.0,,,,,,,,,
U24882,2025-04-15 13:23:00,0.0,0.0,0.0,38.0,,,,,,,,,
U24885,2025-03-18 17:54:00,0.0,0.0,0.0,65.0,,,,,,,,,
U24886,2025-03-09 18:38:00,0.0,0.0,0.0,74.0,,,,,,,,,
U24888,2025-04-21 11:32:00,0.0,0.0,0.0,32.0,,,,,,,,,
U24889,2025-05-19 00:21:00,0.0,16600.0,1.0,4.0,,,,,,,,,
U2489,2025-03-16 22:20:00,0.0,0.0,0.0,67.0,,,,,,,,,
U24890,2025-03-23 00:01:00,0.0,0.0,0.0,61.0,,,,,,,,,
U24891,2025-03-24 14:58:00,0.0,0.0,0.0,60.0,,,,,,,,,
U24892,2025-04-01 06:46:00,0.0,0.0,0.0,52.0,,,,,,,,,
U24895,2025-03-28 07:37:00,0.0,0.0,0.0,56.0,,,,,,,,,
U24896,2025-05-17 19:29:00,0.0,20045.0,1.0,5.0,,,,,,,,,
U24897,2025-04-22 21:07:00,0.0,0.0,0.0,30.0,,,,,,,,,
U24898,2025-03-17 10:33:00,0.0,0.0,0.0,67.0,,,,,,,,,
U24899,2025-04-30 03:14:00,0.0,0.0,0.0,23.0,,,,,,,,,
U24901,2025-04-01 01:18:00,0.0,0.0,0.0,52.0,,,,,,,,,
U24902,2025-04-21 18:01:00,0.0,0.0,0.0,31.0,,,,,,,,,
U24903,2025-05-16 02:54:00,0.0,0.0,0.0,7.0,,,,,,,,,
U24904,2025-03-30 19:49:00,0.0,0.0,0.0,53.0,,,,,,,,,
U24906,2025-05-17 08:37:00,0.0,5357.0,1.0,6.0,,,,,,,,,
U24907,2025-05-20 02:46:00,0.0,22998.0,1.0,3.0,,,,,,,,,
U24908,2025-05-09 09:20:00,0.0,0.0,0.0,14.0,,,,,,,,,
U24909,2025-04-23 18:08:00,0.0,0.0,0.0,29.0,,,,,,,,,
U2491,2025-03-14 00:18:00,0.0,0.0,0.0,70.0,,,,,,,,,
U24910,2025-05-19 17:36:00,0.0,12139.0,1.0,4.0,,,,,,,,,
U24911,2025-03-26 10:02:00,0.0,0.0,0.0,58.0,,,,,,,,,
U24913,2025-05-14 20:27:00,0.0,0.0,0.0,8.0,,,,,,,,,
U24914,2025-05-06 22:13:00,0.0,0.0,0.0,16.0,,,,,,,,,
U24915,2025-05-07 18:59:00,0.0,0.0,0.0,15.0,,,,,,,,,
U24916,2025-04-04 15:37:00,0.0,0.0,0.0,49.0,,,,,,,,,
U24917,2025-05-01 15:43:00,0.0,0.0,0.0,22.0,,,,,,,,,
U24918,2025-04-13 20:32:00,0.0,0.0,0.0,39.0,,,,,,,,,
U24920,2025-05-13 01:45:00,0.0,0.0,0.0,10.0,,,,,,,,,
U24921,2025-04-03 19:44:00,0.0,0.0,0.0,49.0,,,,,,,,,
U24922,2025-05-10 22:23:00,0.0,0.0,0.0,12.0,,,,,,,,,
U24924,2025-04-27 14:17:00,0.0,0.0,0.0,26.0,,,,,,,,,
U24925,2025-03-25 19:05:00,0.0,0.0,0.0,58.0,,,,,,,,,
U24926,2025-03-19 06:55:00,0.0,0.0,0.0,65.0,,,,,,,,,
U24928,2025-05-12 01:15:00,0.0,0.0,0.0,11.0,,,,,,,,,
U24929,2025-05-20 22:35:00,0.0,7047.0,1.0,2.0,,,,,,,,,
U2493,2025-04-24 05:18:00,0.0,0.0,0.0,29.0,,,,,,,,,
U24930,2025-04-09 16:21:00,0.0,0.0,0.0,44.0,,,,,,,,,
U24931,2025-03-23 05:29:00,0.0,0.0,0.0,61.0,,,,,,,,,
U24932,2025-05-15 21:26:00,0.0,0.0,0.0,7.0,,,,,,,,,
U24933,2025-05-15 01:41:00,0.0,0.0,0.0,8.0,,,,,,,,,
U24934,2025-05-17 11:17:00,0.0,6043.0,1.0,6.0,,,,,,,,,
U24935,2025-05-05 07:50:00,0.0,0.0,0.0,18.0,,,,,,,,,
U24936,2025-04-21 09:44:00,0.0,0.0,0.0,32.0,,,,,,,,,
U24937,2025-04-22 19:14:00,0.0,0.0,0.0,30.0,,,,,,,,,
U24938,2025-04-08 23:17:00,0.0,0.0,0.0,44.0,,,,,,,,,
U24939,2025-05-18 07:49:00,0.0,5091.0,1.0,5.0,,,,,,,,,
U24943,2025-05-16 20:49:00,0.0,100.0,1.0,6.0,,,,,,,,,
U24944,2025-05-10 14:54:00,0.0,0.0,0.0,13.0,,,,,,,,,
U24945,2025-05-20 20:53:00,0.0,18897.0,1.0,2.0,,,,,,,,,
U24947,2025-03-06 23:36:00,0.0,0.0,0.0,77.0,,,,,,,,,
U24948,2025-05-17 02:51:00,0.0,100.0,1.0,6.0,,,,,,,,,
U24949,2025-05-19 12:29:00,0.0,21855.0,1.0,4.0,,,,,,,,,
U2495,2025-05-05 17:00:00,0.0,0.0,0.0,18.0,,,,,,,,,
U24950,2025-03-26 22:52:00,0.0,0.0,0.0,57.0,,,,,,,,,
U24951,2025-05-17 22:52:00,0.0,5897.0,1.0,5.0,,,,,,,,,
U24953,2025-04-07 18:57:00,0.0,0.0,0.0,45.0,,,,,,,,,
U24955,2025-05-22 15:47:00,0.0,21409.0,1.0,1.0,,,,,,,,,
U24956,2025-04-22 16:43:00,0.0,0.0,0.0,31.0,,,,,,,,,
U24957,2025-04-18 15:51:00,0.0,0.0,0.0,35.0,,,,,,,,,
U24958,2025-05-14 10:51:00,0.0,0.0,0.0,9.0,,,,,,,,,
U24959,2025-05-17 16:55:00,0.0,24812.0,1.0,6.0,,,,,,,,,
U24960,2025-04-20 13:57:00,0.0,0.0,0.0,33.0,,,,,,,,,
U24962,2025-05-10 11:24:00,0.0,0.0,0.0,13.0,,,,,,,,,
U24963,2025-05-07 16:01:00,0.0,0.0,0.0,16.0,,,,,,,,,
U24965,2025-04-09 22:09:00,0.0,0.0,0.0,43.0,,,,,,,,,
U24966,2025-05-13 07:40:00,0.0,0.0,0.0,10.0,,,,,,,,,
U24967,2025-04-20 14:42:00,0.0,0.0,0.0,33.0,,,,,,,,,
U24969,2025-05-10 19:46:00,0.0,0.0,0.0,12.0,,,,,,,,,
U24970,2025-04-15 23:19:00,0.0,0.0,0.0,37.0,,,,,,,,,
U24972,2025-04-22 19:18:00,0.0,0.0,0.0,30.0,,,,,,,,,
U24973,2025-05-10 22:20:00,0.0,0.0,0.0,12.0,,,,,,,,,
U24974,2025-05-11 19:41:00,0.0,0.0,0.0,11.0,,,,,,,,,
U24975,2025-05-15 15:45:00,0.0,0.0,0.0,8.0,,,,,,,,,
U24976,2025-05-17 00:05:00,0.0,26928.0,1.0,6.0,,,,,,,,,
U24977,2025-05-06 01:38:00,0.0,0.0,0.0,17.0,,,,,,,,,
U24978,2025-03-12 05:59:00,0.0,0.0,0.0,72.0,,,,,,,,,
U24979,2025-04-08 09:37:00,0.0,0.0,0.0,45.0,,,,,,,,,
U2498,2025-04-26 13:23:00,0.0,0.0,0.0,27.0,,,,,,,,,
U24980,2025-04-09 12:23:00,0.0,0.0,0.0,44.0,,,,,,,,,
U24981,2025-04-19 01:20:00,0.0,0.0,0.0,34.0,,,,,,,,,
U24982,2025-05-15 21:30:00,0.0,0.0,0.0,7.0,,,,,,,,,
U24983,2025-03-11 06:12:00,0.0,0.0,0.0,73.0,,,,,,,,,
U24984,2025-05-16 09:13:00,0.0,0.0,0.0,7.0,,,,,,,,,
U24986,2025-05-19 10:59:00,0.0,25553.0,1.0,4.0,,,,,,,,,
U24989,2025-04-02 01:21:00,0.0,0.0,0.0,51.0,,,,,,,,,
U2499,2025-05-16 20:13:00,0.0,8066.0,1.0,6.0,,,,,,,,,
U24990,2025-04-21 05:08:00,0.0,0.0,0.0,32.0,,,,,,,,,
U24991,2025-05-14 19:53:00,0.0,0.0,0.0,8.0,,,,,,,,,
U24992,2025-03-26 20:50:00,0.0,0.0,0.0,57.0,,,,,,,,,
U24993,2025-05-04 13:39:00,0.0,0.0,0.0,19.0,,,,,,,,,
U24994,2025-04-18 06:57:00,0.0,0.0,0.0,35.0,,,,,,,,,
U24995,2025-04-29 22:04:00,0.0,0.0,0.0,23.0,,,,,,,,,
U24997,2025-05-12 14:28:00,0.0,0.0,0.0,11.0,,,,,,,,,
U24998,2025-05-17 21:26:00,0.0,16128.5,2.0,5.0,,,,,,,,,
U24999,2025-05-14 04:19:00,0.0,0.0,0.0,9.0,,,,,,,,,
U25,2025-03-17 21:51:00,0.0,0.0,0.0,66.0,,,,,,,,,
U2500,2025-03-05 09:40:00,0.0,0.0,0.0,79.0,,,,,,,,,
U25000,2025-05-22 04:50:00,0.0,24744.0,1.0,1.0,,,,,,,,,
U25001,2025-04-17 09:32:00,0.0,0.0,0.0,36.0,,,,,,,,,
U25003,2025-05-06 01:25:00,0.0,0.0,0.0,17.0,,,,,,,,,
U25004,2025-05-12 11:33:00,0.0,0.0,0.0,11.0,,,,,,,,,
U25005,2025-04-08 21:40:00,0.0,0.0,0.0,44.0,,,,,,,,,
U25006,2025-04-08 01:01:00,0.0,0.0,0.0,45.0,,,,,,,,,
U25007,2025-05-08 20:15:00,0.0,0.0,0.0,14.0,,,,,,,,,
U2501,2025-04-11 13:13:00,0.0,0.0,0.0,42.0,,,,,,,,,
U25010,2025-03-24 22:24:00,0.0,0.0,0.0,59.0,,,,,,,,,
U25011,2025-05-08 08:16:00,0.0,0.0,0.0,15.0,,,,,,,,,
U25012,2025-03-29 09:04:00,0.0,0.0,0.0,55.0,,,,,,,,,
U25013,2025-05-04 23:22:00,0.0,0.0,0.0,18.0,,,,,,,,,
U25014,2025-05-03 02:25:00,0.0,0.0,0.0,20.0,,,,,,,,,
U25015,2025-05-13 12:53:00,0.0,0.0,0.0,10.0,,,,,,,,,
U25016,2025-04-10 01:34:00,0.0,0.0,0.0,43.0,,,,,,,,,
U25017,2025-05-22 21:55:00,1.0,29751.0,1.0,0.0,,,,,,,,,
U25018,2025-03-03 13:09:00,0.0,0.0,0.0,81.0,,,,,,,,,
U25019,2025-05-16 06:56:00,0.0,0.0,0.0,7.0,,,,,,,,,
U2502,2025-04-14 08:53:00,0.0,0.0,0.0,39.0,,,,,,,,,
U25020,2025-03-22 10:18:00,0.0,0.0,0.0,62.0,,,,,,,,,
U25021,2025-05-23 05:37:00,1.0,9370.0,1.0,0.0,,,,,,,,,
U25022,2025-05-14 11:35:00,0.0,0.0,0.0,9.0,,,,,,,,,
U25024,2025-05-21 11:31:00,0.0,20750.0,1.0,2.0,,,,,,,,,
U25025,2025-04-02 11:01:00,0.0,0.0,0.0,51.0,,,,,,,,,
U25027,2025-05-19 06:02:00,0.0,26501.0,1.0,4.0,,,,,,,,,
U25028,2025-04-21 19:03:00,0.0,0.0,0.0,31.0,,,,,,,,,
U2503,2025-03-03 12:26:00,0.0,0.0,0.0,81.0,,,,,,,,,
U25030,2025-04-09 04:03:00,0.0,0.0,0.0,44.0,,,,,,,,,
U25031,2025-03-26 16:56:00,0.0,0.0,0.0,58.0,,,,,,,,,
U25032,2025-04-14 03:52:00,0.0,0.0,0.0,39.0,,,,,,,,,
U25035,2025-04-09 12:09:00,0.0,0.0,0.0,44.0,,,,,,,,,
U25037,2025-04-24 13:27:00,0.0,0.0,0.0,29.0,,,,,,,,,
U25038,2025-03-18 00:55:00,0.0,0.0,0.0,66.0,,,,,,,,,
U25039,2025-04-26 16:58:00,0.0,0.0,0.0,27.0,,,,,,,,,
U25040,2025-03-24 18:40:00,0.0,0.0,0.0,59.0,,,,,,,,,
U25041,2025-03-10 03:13:00,0.0,0.0,0.0,74.0,,,,,,,,,
U25042,2025-04-15 10:26:00,0.0,0.0,0.0,38.0,,,,,,,,,
U25043,2025-04-18 08:01:00,0.0,0.0,0.0,35.0,,,,,,,,,
U25044,2025-03-22 21:40:00,0.0,0.0,0.0,61.0,,,,,,,,,
U25046,2025-05-20 10:08:00,0.0,21778.0,1.0,3.0,,,,,,,,,
U25047,2025-03-28 20:06:00,0.0,0.0,0.0,55.0,,,,,,,,,
U25048,2025-03-26 01:19:00,0.0,0.0,0.0,58.0,,,,,,,,,
U25049,2025-05-09 18:22:00,0.0,0.0,0.0,13.0,,,,,,,,,
U2505,2025-04-17 09:16:00,0.0,0.0,0.0,36.0,,,,,,,,,
U25050,2025-03-10 13:32:00,0.0,0.0,0.0,74.0,,,,,,,,,
U25051,2025-04-06 03:30:00,0.0,0.0,0.0,47.0,,,,,,,,,
U25052,2025-05-10 06:00:00,0.0,0.0,0.0,13.0,,,,,,,,,
U25056,2025-03-30 19:42:00,0.0,0.0,0.0,53.0,,,,,,,,,
U25057,2025-05-18 02:15:00,0.0,10118.0,1.0,5.0,,,,,,,,,
U25058,2025-05-07 03:05:00,0.0,0.0,0.0,16.0,,,,,,,,,
U25059,2025-03-02 09:20:00,0.0,0.0,0.0,82.0,,,,,,,,,
U25060,2025-04-16 23:54:00,0.0,0.0,0.0,36.0,,,,,,,,,
U25061,2025-04-23 17:06:00,0.0,0.0,0.0,30.0,,,,,,,,,
U25062,2025-05-12 11:05:00,0.0,0.0,0.0,11.0,,,,,,,,,
U25063,2025-03-07 12:04:00,0.0,0.0,0.0,77.0,,,,,,,,,
U25064,2025-05-01 08:19:00,0.0,0.0,0.0,22.0,,,,,,,,,
U25065,2025-04-24 18:42:00,0.0,0.0,0.0,28.0,,,,,,,,,
U25068,2025-04-22 11:10:00,0.0,0.0,0.0,31.0,,,,,,,,,
U25069,2025-03-12 14:46:00,0.0,0.0,0.0,72.0,,,,,,,,,
U25071,2025-05-10 21:17:00,0.0,0.0,0.0,12.0,,,,,,,,,
U25072,2025-04-11 08:10:00,0.0,0.0,0.0,42.0,,,,,,,,,
U25074,2025-03-31 15:24:00,0.0,0.0,0.0,53.0,,,,,,,,,
U25075,2025-04-28 17:56:00,0.0,0.0,0.0,24.0,,,,,,,,,
U25076,2025-03-19 18:06:00,0.0,0.0,0.0,64.0,,,,,,,,,
U25077,2025-04-01 06:37:00,0.0,0.0,0.0,52.0,,,,,,,,,
U25078,2025-03-11 18:24:00,0.0,0.0,0.0,72.0,,,,,,,,,
U25079,2025-04-23 07:00:00,0.0,0.0,0.0,30.0,,,,,,,,,
U25080,2025-05-13 21:37:00,0.0,0.0,0.0,9.0,,,,,,,,,
U25081,2025-04-19 05:07:00,0.0,0.0,0.0,34.0,,,,,,,,,
U25086,2025-03-15 16:40:00,0.0,0.0,0.0,69.0,,,,,,,,,
U25087,2025-05-11 10:00:00,0.0,0.0,0.0,12.0,,,,,,,,,
U25088,2025-05-18 04:31:00,0.0,20640.0,1.0,5.0,,,,,,,,,
U25089,2025-04-06 15:56:00,0.0,0.0,0.0,47.0,,,,,,,,,
U25090,2025-05-05 22:09:00,0.0,0.0,0.0,17.0,,,,,,,,,
U25092,2025-05-13 05:36:00,0.0,0.0,0.0,10.0,,,,,,,,,
U25093,2025-04-25 15:54:00,0.0,0.0,0.0,28.0,,,,,,,,,
U25094,2025-04-26 14:45:00,0.0,0.0,0.0,27.0,,,,,,,,,
U25095,2025-05-22 19:50:00,1.0,16014.0,1.0,0.0,,,,,,,,,
U25096,2025-05-05 17:25:00,0.0,0.0,0.0,18.0,,,,,,,,,
U25097,2025-03-22 15:08:00,0.0,0.0,0.0,62.0,,,,,,,,,
U25098,2025-05-13 05:52:00,0.0,0.0,0.0,10.0,,,,,,,,,
U25099,2025-05-16 17:15:00,0.0,0.0,0.0,7.0,,,,,,,,,
U251,2025-03-12 01:33:00,0.0,0.0,0.0,72.0,,,,,,,,,
U2510,2025-04-10 05:11:00,0.0,0.0,0.0,43.0,,,,,,,,,
U25101,2025-04-29 06:09:00,0.0,0.0,0.0,24.0,,,,,,,,,
U25102,2025-03-09 22:22:00,0.0,0.0,0.0,74.0,,,,,,,,,
U25104,2025-04-25 08:46:00,0.0,0.0,0.0,28.0,,,,,,,,,
U25107,2025-05-10 00:29:00,0.0,0.0,0.0,13.0,,,,,,,,,
U25109,2025-04-10 07:10:00,0.0,0.0,0.0,43.0,,,,,,,,,
U25110,2025-04-06 00:42:00,0.0,0.0,0.0,47.0,,,,,,,,,
U25111,2025-05-15 07:32:00,0.0,0.0,0.0,8.0,,,,,,,,,
U25112,2025-05-14 15:05:00,0.0,0.0,0.0,9.0,,,,,,,,,
U25114,2025-05-12 01:17:00,0.0,0.0,0.0,11.0,,,,,,,,,
U25115,2025-04-16 12:52:00,0.0,0.0,0.0,37.0,,,,,,,,,
U25116,2025-05-07 16:47:00,0.0,0.0,0.0,16.0,,,,,,,,,
U25117,2025-05-04 02:19:00,0.0,0.0,0.0,19.0,,,,,,,,,
U25118,2025-04-27 04:09:00,0.0,0.0,0.0,26.0,,,,,,,,,
U25119,2025-04-24 23:44:00,0.0,0.0,0.0,28.0,,,,,,,,,
U25121,2025-03-19 02:13:00,0.0,0.0,0.0,65.0,,,,,,,,,
U25122,2025-03-22 15:02:00,0.0,0.0,0.0,62.0,,,,,,,,,
U25123,2025-03-09 01:45:00,0.0,0.0,0.0,75.0,,,,,,,,,
U25125,2025-04-04 03:31:00,0.0,0.0,0.0,49.0,,,,,,,,,
U25127,2025-04-24 16:12:00,0.0,0.0,0.0,29.0,,,,,,,,,
U25128,2025-04-24 08:56:00,0.0,0.0,0.0,29.0,,,,,,,,,
U25129,2025-05-18 17:40:00,0.0,15019.0,1.0,5.0,,,,,,,,,
U25130,2025-03-27 14:52:00,0.0,0.0,0.0,57.0,,,,,,,,,
U25131,2025-03-29 17:42:00,0.0,0.0,0.0,55.0,,,,,,,,,
U25132,2025-05-18 13:17:00,0.0,18391.0,1.0,5.0,,,,,,,,,
U25133,2025-05-04 02:15:00,0.0,0.0,0.0,19.0,,,,,,,,,
