user_id,is_mule,is_bot,is_synthetic,is_ato,label_source
U12439,0,0,0,0,multimodal_consensus_logic
U12440,0,0,0,1,multimodal_consensus_logic
U12441,0,0,0,0,multimodal_consensus_logic
U12442,0,0,0,0,multimodal_consensus_logic
U12443,0,0,0,1,multimodal_consensus_logic
U12444,0,0,0,0,multimodal_consensus_logic
U12445,0,0,0,1,multimodal_consensus_logic
U12446,0,0,0,1,multimodal_consensus_logic
U12447,0,0,0,0,multimodal_consensus_logic
U12448,0,0,0,0,multimodal_consensus_logic
U12449,0,0,0,0,multimodal_consensus_logic
U12450,0,0,0,1,multimodal_consensus_logic
U12451,0,0,0,0,multimodal_consensus_logic
U12452,0,0,0,0,multimodal_consensus_logic
U12453,0,0,0,0,multimodal_consensus_logic
U12454,0,0,0,0,multimodal_consensus_logic
U12455,0,0,0,0,multimodal_consensus_logic
U12456,0,0,0,0,multimodal_consensus_logic
U12457,0,0,0,0,multimodal_consensus_logic
U12458,0,0,0,0,multimodal_consensus_logic
U12459,0,0,0,1,multimodal_consensus_logic
U12460,0,0,0,0,multimodal_consensus_logic
U12461,0,0,0,0,multimodal_consensus_logic
U12462,0,0,0,0,multimodal_consensus_logic
U12463,0,0,0,1,multimodal_consensus_logic
U12464,0,0,0,0,multimodal_consensus_logic
U12465,0,0,0,0,multimodal_consensus_logic
U12466,0,0,0,0,multimodal_consensus_logic
U12467,0,0,0,0,multimodal_consensus_logic
U12468,0,0,0,1,multimodal_consensus_logic
U12469,0,0,0,0,multimodal_consensus_logic
U12470,0,0,0,1,multimodal_consensus_logic
U12471,0,0,0,0,multimodal_consensus_logic
U12472,0,0,0,1,multimodal_consensus_logic
U12473,0,0,0,0,multimodal_consensus_logic
U12474,0,0,0,1,multimodal_consensus_logic
U12475,0,0,0,0,multimodal_consensus_logic
U12476,0,0,0,1,multimodal_consensus_logic
U12477,0,0,0,0,multimodal_consensus_logic
U12478,0,0,0,1,multimodal_consensus_logic
U12479,0,0,0,1,multimodal_consensus_logic
U12480,0,0,0,1,multimodal_consensus_logic
U12481,0,0,0,1,multimodal_consensus_logic
U12482,0,0,0,0,multimodal_consensus_logic
U12483,0,0,0,1,multimodal_consensus_logic
U12484,0,0,0,1,multimodal_consensus_logic
U12485,0,0,0,1,multimodal_consensus_logic
U12486,0,0,0,0,multimodal_consensus_logic
U12487,0,0,0,0,multimodal_consensus_logic
U12488,0,0,0,0,multimodal_consensus_logic
U12489,0,0,0,0,multimodal_consensus_logic
U12490,0,0,0,0,multimodal_consensus_logic
U12491,0,0,0,0,multimodal_consensus_logic
U12492,0,0,0,0,multimodal_consensus_logic
U12493,0,0,0,0,multimodal_consensus_logic
U12494,0,0,0,0,multimodal_consensus_logic
U12495,0,0,0,0,multimodal_consensus_logic
U12496,0,0,0,1,multimodal_consensus_logic
U12497,0,0,0,0,multimodal_consensus_logic
U12498,0,0,0,0,multimodal_consensus_logic
U12499,0,0,0,0,multimodal_consensus_logic
U12500,0,0,0,1,multimodal_consensus_logic
U12501,0,0,0,0,multimodal_consensus_logic
U12502,0,0,0,0,multimodal_consensus_logic
U12503,0,0,0,0,multimodal_consensus_logic
U12504,0,0,0,0,multimodal_consensus_logic
U12505,0,0,0,1,multimodal_consensus_logic
U12506,0,0,0,1,multimodal_consensus_logic
U12507,0,0,0,0,multimodal_consensus_logic
U12508,0,0,0,0,multimodal_consensus_logic
U12509,0,0,0,1,multimodal_consensus_logic
U12510,0,0,0,0,multimodal_consensus_logic
U12511,0,0,0,0,multimodal_consensus_logic
U12512,0,0,0,0,multimodal_consensus_logic
U12513,0,0,0,0,multimodal_consensus_logic
U12514,0,0,0,0,multimodal_consensus_logic
U12515,0,0,0,1,multimodal_consensus_logic
U12516,0,0,0,1,multimodal_consensus_logic
U12517,0,0,0,1,multimodal_consensus_logic
U12518,0,0,0,1,multimodal_consensus_logic
U12519,0,0,0,0,multimodal_consensus_logic
U12520,0,0,0,0,multimodal_consensus_logic
U12521,0,0,0,1,multimodal_consensus_logic
U12522,0,0,0,0,multimodal_consensus_logic
U12523,0,0,0,0,multimodal_consensus_logic
U12524,0,0,0,0,multimodal_consensus_logic
U12525,0,0,0,1,multimodal_consensus_logic
U12526,0,0,0,1,multimodal_consensus_logic
U12527,0,0,0,0,multimodal_consensus_logic
U12528,0,0,0,0,multimodal_consensus_logic
U12529,0,0,0,0,multimodal_consensus_logic
U12530,0,0,0,0,multimodal_consensus_logic
U12531,0,0,0,0,multimodal_consensus_logic
U12532,0,0,0,0,multimodal_consensus_logic
U12533,0,0,0,0,multimodal_consensus_logic
U12534,0,0,0,0,multimodal_consensus_logic
U12535,0,0,0,0,multimodal_consensus_logic
U12536,0,0,0,0,multimodal_consensus_logic
U12537,0,0,0,1,multimodal_consensus_logic
U12538,0,0,0,1,multimodal_consensus_logic
U12539,0,0,0,1,multimodal_consensus_logic
U12540,0,0,0,0,multimodal_consensus_logic
U12541,0,0,0,0,multimodal_consensus_logic
U12542,0,0,0,0,multimodal_consensus_logic
U12543,0,0,0,0,multimodal_consensus_logic
U12544,0,0,0,0,multimodal_consensus_logic
U12545,0,0,0,0,multimodal_consensus_logic
U12546,0,0,0,0,multimodal_consensus_logic
U12547,0,0,0,0,multimodal_consensus_logic
U12548,0,0,0,1,multimodal_consensus_logic
U12549,0,0,0,0,multimodal_consensus_logic
U12550,0,0,0,1,multimodal_consensus_logic
U12551,0,0,0,0,multimodal_consensus_logic
U12552,0,0,0,0,multimodal_consensus_logic
U12553,0,0,0,0,multimodal_consensus_logic
U12554,0,0,0,0,multimodal_consensus_logic
U12555,0,0,0,1,multimodal_consensus_logic
U12556,0,0,0,0,multimodal_consensus_logic
U12557,0,0,0,1,multimodal_consensus_logic
U12558,0,0,0,1,multimodal_consensus_logic
U12559,0,0,0,0,multimodal_consensus_logic
U12560,0,0,0,1,multimodal_consensus_logic
U12561,0,0,0,0,multimodal_consensus_logic
U12562,0,0,0,0,multimodal_consensus_logic
U12563,0,0,0,0,multimodal_consensus_logic
U12564,0,0,0,0,multimodal_consensus_logic
U12565,0,0,0,0,multimodal_consensus_logic
U12566,0,0,0,1,multimodal_consensus_logic
U12567,0,0,0,0,multimodal_consensus_logic
U12568,0,0,0,0,multimodal_consensus_logic
U12569,0,0,0,0,multimodal_consensus_logic
U12570,0,0,0,0,multimodal_consensus_logic
U12571,0,0,0,1,multimodal_consensus_logic
U12572,0,0,0,1,multimodal_consensus_logic
U12573,0,0,0,0,multimodal_consensus_logic
U12574,0,0,0,0,multimodal_consensus_logic
U12575,0,0,0,0,multimodal_consensus_logic
U12576,0,0,0,1,multimodal_consensus_logic
U12577,0,0,0,1,multimodal_consensus_logic
U12578,0,0,0,0,multimodal_consensus_logic
U12579,0,0,0,0,multimodal_consensus_logic
U12580,0,0,0,0,multimodal_consensus_logic
U12581,0,0,0,0,multimodal_consensus_logic
U12582,0,0,0,1,multimodal_consensus_logic
U12583,0,0,0,0,multimodal_consensus_logic
U12584,0,0,0,0,multimodal_consensus_logic
U12585,0,0,0,0,multimodal_consensus_logic
U12586,0,0,0,1,multimodal_consensus_logic
U12587,0,0,0,1,multimodal_consensus_logic
U12588,0,0,0,0,multimodal_consensus_logic
U12589,0,0,0,1,multimodal_consensus_logic
U12590,0,0,0,0,multimodal_consensus_logic
U12591,0,0,0,1,multimodal_consensus_logic
U12592,0,0,0,0,multimodal_consensus_logic
U12593,0,0,0,1,multimodal_consensus_logic
U12594,0,0,0,1,multimodal_consensus_logic
U12595,0,0,0,1,multimodal_consensus_logic
U12596,0,0,0,0,multimodal_consensus_logic
U12597,0,0,0,0,multimodal_consensus_logic
U12598,0,0,0,1,multimodal_consensus_logic
U12599,0,0,0,1,multimodal_consensus_logic
U12600,0,0,0,0,multimodal_consensus_logic
U12601,0,0,0,0,multimodal_consensus_logic
U12602,0,0,0,0,multimodal_consensus_logic
U12603,0,0,0,0,multimodal_consensus_logic
U12604,0,0,0,0,multimodal_consensus_logic
U12605,0,0,0,0,multimodal_consensus_logic
U12606,0,0,0,0,multimodal_consensus_logic
U12607,0,0,0,0,multimodal_consensus_logic
U12608,0,0,0,0,multimodal_consensus_logic
U12609,0,0,0,1,multimodal_consensus_logic
U12610,0,0,0,1,multimodal_consensus_logic
U12611,0,0,0,1,multimodal_consensus_logic
U12612,0,0,0,0,multimodal_consensus_logic
U12613,0,0,0,0,multimodal_consensus_logic
U12614,0,0,0,0,multimodal_consensus_logic
U12615,0,0,0,1,multimodal_consensus_logic
U12616,0,0,0,0,multimodal_consensus_logic
U12617,0,0,0,1,multimodal_consensus_logic
U12618,0,0,0,0,multimodal_consensus_logic
U12619,0,0,0,0,multimodal_consensus_logic
U12620,0,0,0,1,multimodal_consensus_logic
U12621,0,0,0,0,multimodal_consensus_logic
U12622,0,0,0,1,multimodal_consensus_logic
U12623,0,0,0,0,multimodal_consensus_logic
U12624,0,0,0,0,multimodal_consensus_logic
U12625,0,0,0,0,multimodal_consensus_logic
U12626,0,0,0,1,multimodal_consensus_logic
U12627,0,0,0,1,multimodal_consensus_logic
U12628,0,0,0,1,multimodal_consensus_logic
U12629,0,0,0,0,multimodal_consensus_logic
U12630,0,0,0,0,multimodal_consensus_logic
U12631,0,0,0,0,multimodal_consensus_logic
U12632,0,0,0,1,multimodal_consensus_logic
U12633,0,0,0,0,multimodal_consensus_logic
U12634,0,0,0,1,multimodal_consensus_logic
U12635,0,0,0,0,multimodal_consensus_logic
U12636,0,0,0,0,multimodal_consensus_logic
U12637,0,0,0,0,multimodal_consensus_logic
U12638,0,0,0,1,multimodal_consensus_logic
U12639,0,0,0,0,multimodal_consensus_logic
U12640,0,0,0,0,multimodal_consensus_logic
U12641,0,0,0,1,multimodal_consensus_logic
U12642,0,0,0,0,multimodal_consensus_logic
U12643,0,0,0,1,multimodal_consensus_logic
U12644,0,0,0,0,multimodal_consensus_logic
U12645,0,0,0,0,multimodal_consensus_logic
U12646,0,0,0,1,multimodal_consensus_logic
U12647,0,0,0,0,multimodal_consensus_logic
U12648,0,0,0,0,multimodal_consensus_logic
U12649,0,0,0,1,multimodal_consensus_logic
U12650,0,0,0,1,multimodal_consensus_logic
U12651,0,0,0,1,multimodal_consensus_logic
U12652,0,0,0,1,multimodal_consensus_logic
U12653,0,0,0,1,multimodal_consensus_logic
U12654,0,0,0,0,multimodal_consensus_logic
U12655,0,0,0,1,multimodal_consensus_logic
U12656,0,0,0,0,multimodal_consensus_logic
U12657,0,0,0,0,multimodal_consensus_logic
U12658,0,0,0,0,multimodal_consensus_logic
U12659,0,0,0,0,multimodal_consensus_logic
U12660,0,0,0,0,multimodal_consensus_logic
U12661,0,0,0,0,multimodal_consensus_logic
U12662,0,0,0,1,multimodal_consensus_logic
U12663,0,0,0,0,multimodal_consensus_logic
U12664,0,0,0,1,multimodal_consensus_logic
U12665,0,0,0,1,multimodal_consensus_logic
U12666,0,0,0,0,multimodal_consensus_logic
U12667,0,0,0,1,multimodal_consensus_logic
U12668,0,0,0,0,multimodal_consensus_logic
U12669,0,0,0,0,multimodal_consensus_logic
U12670,0,0,0,0,multimodal_consensus_logic
U12671,0,0,0,1,multimodal_consensus_logic
U12672,0,0,0,0,multimodal_consensus_logic
U12673,0,0,0,0,multimodal_consensus_logic
U12674,0,0,0,0,multimodal_consensus_logic
U12675,0,0,0,0,multimodal_consensus_logic
U12676,0,0,0,1,multimodal_consensus_logic
U12677,0,0,0,0,multimodal_consensus_logic
U12678,0,0,0,0,multimodal_consensus_logic
U12679,0,0,0,0,multimodal_consensus_logic
U12680,0,0,0,0,multimodal_consensus_logic
U12681,0,0,0,1,multimodal_consensus_logic
U12682,0,0,0,0,multimodal_consensus_logic
U12683,0,0,0,1,multimodal_consensus_logic
U12684,0,0,0,0,multimodal_consensus_logic
U12685,0,0,0,0,multimodal_consensus_logic
U12686,0,0,0,1,multimodal_consensus_logic
U12687,0,0,0,0,multimodal_consensus_logic
U12688,0,0,0,0,multimodal_consensus_logic
U12689,0,0,0,1,multimodal_consensus_logic
U12690,0,0,0,0,multimodal_consensus_logic
U12691,0,0,0,0,multimodal_consensus_logic
U12692,0,0,0,1,multimodal_consensus_logic
U12693,0,0,0,1,multimodal_consensus_logic
U12694,0,0,0,1,multimodal_consensus_logic
U12695,0,0,0,1,multimodal_consensus_logic
U12696,0,0,0,0,multimodal_consensus_logic
U12697,0,0,0,0,multimodal_consensus_logic
U12698,0,0,0,1,multimodal_consensus_logic
U12699,0,0,0,0,multimodal_consensus_logic
U12700,0,0,0,0,multimodal_consensus_logic
U12701,0,0,0,1,multimodal_consensus_logic
U12702,0,0,0,1,multimodal_consensus_logic
U12703,0,0,0,0,multimodal_consensus_logic
U12704,0,0,0,1,multimodal_consensus_logic
U12705,0,0,0,0,multimodal_consensus_logic
U12706,0,0,0,0,multimodal_consensus_logic
U12707,0,0,0,0,multimodal_consensus_logic
U12708,0,0,0,0,multimodal_consensus_logic
U12709,0,0,0,1,multimodal_consensus_logic
U12710,0,0,0,0,multimodal_consensus_logic
U12711,0,0,0,0,multimodal_consensus_logic
U12712,0,0,0,0,multimodal_consensus_logic
U12713,0,0,0,0,multimodal_consensus_logic
U12714,0,0,0,1,multimodal_consensus_logic
U12715,0,0,0,0,multimodal_consensus_logic
U12716,0,0,0,0,multimodal_consensus_logic
U12717,0,0,0,0,multimodal_consensus_logic
U12718,0,0,0,1,multimodal_consensus_logic
U12719,0,0,0,0,multimodal_consensus_logic
U12720,0,0,0,0,multimodal_consensus_logic
U12721,0,0,0,1,multimodal_consensus_logic
U12722,0,0,0,1,multimodal_consensus_logic
U12723,0,0,0,1,multimodal_consensus_logic
U12724,0,0,0,1,multimodal_consensus_logic
U12725,0,0,0,0,multimodal_consensus_logic
U12726,0,0,0,0,multimodal_consensus_logic
U12727,0,0,0,0,multimodal_consensus_logic
U12728,0,0,0,0,multimodal_consensus_logic
U12729,0,0,0,1,multimodal_consensus_logic
U12730,0,0,0,0,multimodal_consensus_logic
U12731,0,0,0,0,multimodal_consensus_logic
U12732,0,0,0,0,multimodal_consensus_logic
U12733,0,0,0,1,multimodal_consensus_logic
U12734,0,0,0,1,multimodal_consensus_logic
U12735,0,0,0,1,multimodal_consensus_logic
U12736,0,0,0,0,multimodal_consensus_logic
U12737,0,0,0,0,multimodal_consensus_logic
U12738,0,0,0,1,multimodal_consensus_logic
U12739,0,0,0,1,multimodal_consensus_logic
U12740,0,0,0,0,multimodal_consensus_logic
U12741,0,0,0,0,multimodal_consensus_logic
U12742,0,0,0,0,multimodal_consensus_logic
U12743,0,0,0,1,multimodal_consensus_logic
U12744,0,0,0,0,multimodal_consensus_logic
U12745,0,0,0,0,multimodal_consensus_logic
U12746,0,0,0,0,multimodal_consensus_logic
U12747,0,0,0,1,multimodal_consensus_logic
U12748,0,0,0,0,multimodal_consensus_logic
U12749,0,0,0,0,multimodal_consensus_logic
U12750,0,0,0,0,multimodal_consensus_logic
U12751,0,0,0,0,multimodal_consensus_logic
U12752,0,0,0,1,multimodal_consensus_logic
U12753,0,0,0,1,multimodal_consensus_logic
U12754,0,0,0,1,multimodal_consensus_logic
U12755,0,0,0,0,multimodal_consensus_logic
U12756,0,0,0,1,multimodal_consensus_logic
U12757,0,0,0,0,multimodal_consensus_logic
U12758,0,0,0,0,multimodal_consensus_logic
U12759,0,0,0,0,multimodal_consensus_logic
U12760,0,0,0,1,multimodal_consensus_logic
U12761,0,0,0,0,multimodal_consensus_logic
U12762,0,0,0,1,multimodal_consensus_logic
U12763,0,0,0,1,multimodal_consensus_logic
U12764,0,0,0,0,multimodal_consensus_logic
U12765,0,0,0,1,multimodal_consensus_logic
U12766,0,0,0,0,multimodal_consensus_logic
U12767,0,0,0,1,multimodal_consensus_logic
U12768,0,0,0,0,multimodal_consensus_logic
U12769,0,0,0,0,multimodal_consensus_logic
U12770,0,0,0,1,multimodal_consensus_logic
U12771,0,0,0,0,multimodal_consensus_logic
U12772,0,0,0,1,multimodal_consensus_logic
U12773,0,0,0,1,multimodal_consensus_logic
U12774,0,0,0,1,multimodal_consensus_logic
U12775,0,0,0,1,multimodal_consensus_logic
U12776,0,0,0,0,multimodal_consensus_logic
U12777,0,0,0,0,multimodal_consensus_logic
U12778,0,0,0,0,multimodal_consensus_logic
U12779,0,0,0,0,multimodal_consensus_logic
U12780,0,0,0,0,multimodal_consensus_logic
U12781,0,0,0,0,multimodal_consensus_logic
U12782,0,0,0,1,multimodal_consensus_logic
U12783,0,0,0,0,multimodal_consensus_logic
U12784,0,0,0,1,multimodal_consensus_logic
U12785,0,0,0,0,multimodal_consensus_logic
U12786,0,0,0,0,multimodal_consensus_logic
U12787,0,0,0,0,multimodal_consensus_logic
U12788,0,0,0,0,multimodal_consensus_logic
U12789,0,0,0,0,multimodal_consensus_logic
U12790,0,0,0,0,multimodal_consensus_logic
U12791,0,0,0,0,multimodal_consensus_logic
U12792,0,0,0,1,multimodal_consensus_logic
U12793,0,0,0,1,multimodal_consensus_logic
U12794,0,0,0,0,multimodal_consensus_logic
U12795,0,0,0,1,multimodal_consensus_logic
U12796,0,0,0,0,multimodal_consensus_logic
U12797,0,0,0,0,multimodal_consensus_logic
U12798,0,0,0,0,multimodal_consensus_logic
U12799,0,0,0,0,multimodal_consensus_logic
U12800,0,0,0,1,multimodal_consensus_logic
U12801,0,0,0,0,multimodal_consensus_logic
U12802,0,0,0,0,multimodal_consensus_logic
U12803,0,0,0,0,multimodal_consensus_logic
U12804,0,0,0,1,multimodal_consensus_logic
U12805,0,0,0,1,multimodal_consensus_logic
U12806,0,0,0,1,multimodal_consensus_logic
U12807,0,0,0,1,multimodal_consensus_logic
U12808,0,0,0,1,multimodal_consensus_logic
U12809,0,0,0,0,multimodal_consensus_logic
U12810,0,0,0,1,multimodal_consensus_logic
U12811,0,0,0,0,multimodal_consensus_logic
U12812,0,0,0,1,multimodal_consensus_logic
U12813,0,0,0,0,multimodal_consensus_logic
U12814,0,0,0,0,multimodal_consensus_logic
U12815,0,0,0,1,multimodal_consensus_logic
U12816,0,0,0,0,multimodal_consensus_logic
U12817,0,0,0,1,multimodal_consensus_logic
U12818,0,0,0,1,multimodal_consensus_logic
U12819,0,0,0,1,multimodal_consensus_logic
U12820,0,0,0,0,multimodal_consensus_logic
U12821,0,0,0,1,multimodal_consensus_logic
U12822,0,0,0,0,multimodal_consensus_logic
U12823,0,0,0,1,multimodal_consensus_logic
U12824,0,0,0,0,multimodal_consensus_logic
U12825,0,0,0,1,multimodal_consensus_logic
U12826,0,0,0,1,multimodal_consensus_logic
U12827,0,0,0,1,multimodal_consensus_logic
U12828,0,0,0,0,multimodal_consensus_logic
U12829,0,0,0,0,multimodal_consensus_logic
U12830,0,0,0,0,multimodal_consensus_logic
U12831,0,0,0,0,multimodal_consensus_logic
U12832,0,0,0,0,multimodal_consensus_logic
U12833,0,0,0,0,multimodal_consensus_logic
U12834,0,0,0,0,multimodal_consensus_logic
U12835,0,0,0,0,multimodal_consensus_logic
U12836,0,0,0,0,multimodal_consensus_logic
U12837,0,0,0,1,multimodal_consensus_logic
U12838,0,0,0,1,multimodal_consensus_logic
U12839,0,0,0,1,multimodal_consensus_logic
U12840,0,0,0,0,multimodal_consensus_logic
U12841,0,0,0,0,multimodal_consensus_logic
U12842,0,0,0,0,multimodal_consensus_logic
U12843,0,0,0,0,multimodal_consensus_logic
U12844,0,0,0,1,multimodal_consensus_logic
U12845,0,0,0,1,multimodal_consensus_logic
U12846,0,0,0,0,multimodal_consensus_logic
U12847,0,0,0,1,multimodal_consensus_logic
U12848,0,0,0,1,multimodal_consensus_logic
U12849,0,0,0,1,multimodal_consensus_logic
U12850,0,0,0,1,multimodal_consensus_logic
U12851,0,0,0,0,multimodal_consensus_logic
U12852,0,0,0,0,multimodal_consensus_logic
U12853,0,0,0,1,multimodal_consensus_logic
U12854,0,0,0,1,multimodal_consensus_logic
U12855,0,0,0,1,multimodal_consensus_logic
U12856,0,0,0,0,multimodal_consensus_logic
U12857,0,0,0,0,multimodal_consensus_logic
U12858,0,0,0,0,multimodal_consensus_logic
U12859,0,0,0,0,multimodal_consensus_logic
U12860,0,0,0,0,multimodal_consensus_logic
U12861,0,0,0,1,multimodal_consensus_logic
U12862,0,0,0,1,multimodal_consensus_logic
U12863,0,0,0,0,multimodal_consensus_logic
U12864,0,0,0,1,multimodal_consensus_logic
U12865,0,0,0,1,multimodal_consensus_logic
U12866,0,0,0,0,multimodal_consensus_logic
U12867,0,0,0,0,multimodal_consensus_logic
U12868,0,0,0,0,multimodal_consensus_logic
U12869,0,0,0,0,multimodal_consensus_logic
U12870,0,0,0,0,multimodal_consensus_logic
U12871,0,0,0,0,multimodal_consensus_logic
U12872,0,0,0,0,multimodal_consensus_logic
U12873,0,0,0,1,multimodal_consensus_logic
U12874,0,0,0,0,multimodal_consensus_logic
U12875,0,0,0,0,multimodal_consensus_logic
U12876,0,0,0,1,multimodal_consensus_logic
U12877,0,0,0,1,multimodal_consensus_logic
U12878,0,0,0,1,multimodal_consensus_logic
U12879,0,0,0,1,multimodal_consensus_logic
U12880,0,0,0,0,multimodal_consensus_logic
U12881,0,0,0,0,multimodal_consensus_logic
U12882,0,0,0,1,multimodal_consensus_logic
U12883,0,0,0,0,multimodal_consensus_logic
U12884,0,0,0,1,multimodal_consensus_logic
U12885,0,0,0,1,multimodal_consensus_logic
U12886,0,0,0,1,multimodal_consensus_logic
U12887,0,0,0,0,multimodal_consensus_logic
U12888,0,0,0,1,multimodal_consensus_logic
U12889,0,0,0,0,multimodal_consensus_logic
U12890,0,0,0,1,multimodal_consensus_logic
U12891,0,0,0,0,multimodal_consensus_logic
U12892,0,0,0,0,multimodal_consensus_logic
U12893,0,0,0,0,multimodal_consensus_logic
U12894,0,0,0,1,multimodal_consensus_logic
U12895,0,0,0,0,multimodal_consensus_logic
U12896,0,0,0,1,multimodal_consensus_logic
U12897,0,0,0,0,multimodal_consensus_logic
U12898,0,0,0,1,multimodal_consensus_logic
U12899,0,0,0,0,multimodal_consensus_logic
U12900,0,0,0,1,multimodal_consensus_logic
U12901,0,0,0,1,multimodal_consensus_logic
U12902,0,0,0,1,multimodal_consensus_logic
U12903,0,0,0,0,multimodal_consensus_logic
U12904,0,0,0,1,multimodal_consensus_logic
U12905,0,0,0,1,multimodal_consensus_logic
U12906,0,0,0,0,multimodal_consensus_logic
U12907,0,0,0,0,multimodal_consensus_logic
U12908,0,0,0,1,multimodal_consensus_logic
U12909,0,0,0,1,multimodal_consensus_logic
U12910,0,0,0,0,multimodal_consensus_logic
U12911,0,0,0,0,multimodal_consensus_logic
U12912,0,0,0,1,multimodal_consensus_logic
U12913,0,0,0,1,multimodal_consensus_logic
U12914,0,0,0,0,multimodal_consensus_logic
U12915,0,0,0,0,multimodal_consensus_logic
U12916,0,0,0,0,multimodal_consensus_logic
U12917,0,0,0,0,multimodal_consensus_logic
U12918,0,0,0,0,multimodal_consensus_logic
U12919,0,0,0,0,multimodal_consensus_logic
U12920,0,0,0,0,multimodal_consensus_logic
U12921,0,0,0,1,multimodal_consensus_logic
U12922,0,0,0,0,multimodal_consensus_logic
U12923,0,0,0,1,multimodal_consensus_logic
U12924,0,0,0,0,multimodal_consensus_logic
U12925,0,0,0,0,multimodal_consensus_logic
U12926,0,0,0,0,multimodal_consensus_logic
U12927,0,0,0,0,multimodal_consensus_logic
U12928,0,0,0,0,multimodal_consensus_logic
U12929,0,0,0,1,multimodal_consensus_logic
U12930,0,0,0,0,multimodal_consensus_logic
U12931,0,0,0,1,multimodal_consensus_logic
U12932,0,0,0,0,multimodal_consensus_logic
U12933,0,0,0,0,multimodal_consensus_logic
U12934,0,0,0,0,multimodal_consensus_logic
U12935,0,0,0,0,multimodal_consensus_logic
U12936,0,0,0,1,multimodal_consensus_logic
U12937,0,0,0,0,multimodal_consensus_logic
U12938,0,0,0,1,multimodal_consensus_logic
U12939,0,0,0,0,multimodal_consensus_logic
U12940,0,0,0,1,multimodal_consensus_logic
U12941,0,0,0,1,multimodal_consensus_logic
U12942,0,0,0,0,multimodal_consensus_logic
U12943,0,0,0,0,multimodal_consensus_logic
U12944,0,0,0,1,multimodal_consensus_logic
U12945,0,0,0,0,multimodal_consensus_logic
U12946,0,0,0,1,multimodal_consensus_logic
U12947,0,0,0,0,multimodal_consensus_logic
U12948,0,0,0,0,multimodal_consensus_logic
U12949,0,0,0,0,multimodal_consensus_logic
U12950,0,0,0,0,multimodal_consensus_logic
U12951,0,0,0,0,multimodal_consensus_logic
U12952,0,0,0,1,multimodal_consensus_logic
U12953,0,0,0,0,multimodal_consensus_logic
U12954,0,0,0,0,multimodal_consensus_logic
U12955,0,0,0,0,multimodal_consensus_logic
U12956,0,0,0,1,multimodal_consensus_logic
U12957,0,0,0,1,multimodal_consensus_logic
U12958,0,0,0,0,multimodal_consensus_logic
U12959,0,0,0,0,multimodal_consensus_logic
U12960,0,0,0,0,multimodal_consensus_logic
U12961,0,0,0,0,multimodal_consensus_logic
U12962,0,0,0,0,multimodal_consensus_logic
U12963,0,0,0,0,multimodal_consensus_logic
U12964,0,0,0,0,multimodal_consensus_logic
U12965,0,0,0,0,multimodal_consensus_logic
U12966,0,0,0,1,multimodal_consensus_logic
U12967,0,0,0,1,multimodal_consensus_logic
U12968,0,0,0,1,multimodal_consensus_logic
U12969,0,0,0,1,multimodal_consensus_logic
U12970,0,0,0,0,multimodal_consensus_logic
U12971,0,0,0,1,multimodal_consensus_logic
U12972,0,0,0,0,multimodal_consensus_logic
U12973,0,0,0,0,multimodal_consensus_logic
U12974,0,0,0,0,multimodal_consensus_logic
U12975,0,0,0,1,multimodal_consensus_logic
U12976,0,0,0,0,multimodal_consensus_logic
U12977,0,0,0,0,multimodal_consensus_logic
U12978,0,0,0,0,multimodal_consensus_logic
U12979,0,0,0,1,multimodal_consensus_logic
U12980,0,0,0,1,multimodal_consensus_logic
U12981,0,0,0,0,multimodal_consensus_logic
U12982,0,0,0,1,multimodal_consensus_logic
U12983,0,0,0,0,multimodal_consensus_logic
U12984,0,0,0,0,multimodal_consensus_logic
U12985,0,0,0,0,multimodal_consensus_logic
U12986,0,0,0,0,multimodal_consensus_logic
U12987,0,0,0,0,multimodal_consensus_logic
U12988,0,0,0,1,multimodal_consensus_logic
U12989,0,0,0,0,multimodal_consensus_logic
U12990,0,0,0,0,multimodal_consensus_logic
U12991,0,0,0,0,multimodal_consensus_logic
U12992,0,0,0,1,multimodal_consensus_logic
U12993,0,0,0,0,multimodal_consensus_logic
U12994,0,0,0,0,multimodal_consensus_logic
U12995,0,0,0,0,multimodal_consensus_logic
U12996,0,0,0,0,multimodal_consensus_logic
U12997,0,0,0,0,multimodal_consensus_logic
U12998,0,0,0,1,multimodal_consensus_logic
U12999,0,0,0,1,multimodal_consensus_logic
U13000,0,0,0,0,multimodal_consensus_logic
U13001,0,0,0,0,multimodal_consensus_logic
U13002,0,0,0,0,multimodal_consensus_logic
U13003,0,0,0,0,multimodal_consensus_logic
U13004,0,0,0,0,multimodal_consensus_logic
U13005,0,0,0,0,multimodal_consensus_logic
U13006,0,0,0,1,multimodal_consensus_logic
U13007,0,0,0,0,multimodal_consensus_logic
U13008,0,0,0,1,multimodal_consensus_logic
U13009,0,0,0,0,multimodal_consensus_logic
U13010,0,0,0,0,multimodal_consensus_logic
U13011,0,0,0,0,multimodal_consensus_logic
U13012,0,0,0,0,multimodal_consensus_logic
U13013,0,0,0,0,multimodal_consensus_logic
U13014,0,0,0,0,multimodal_consensus_logic
U13015,0,0,0,0,multimodal_consensus_logic
U13016,0,0,0,0,multimodal_consensus_logic
U13017,0,0,0,1,multimodal_consensus_logic
U13018,0,0,0,1,multimodal_consensus_logic
U13019,0,0,0,1,multimodal_consensus_logic
U13020,0,0,0,0,multimodal_consensus_logic
