alert_id,priority,sla_minutes,created_at,due_at,breached,last_checked
TXN-6B174FC2,P3,1440,2026-05-17T12:55:47.050222,2026-05-18T12:55:47.050222,False,2026-05-17T12:55:47.050222
TXN-C8A166F7,P3,1440,2026-05-17T12:55:51.755129,2026-05-18T12:55:51.755129,False,2026-05-17T12:55:51.755129
TXN-4B788D6A,P3,1440,2026-05-17T12:55:56.313094,2026-05-18T12:55:56.313094,False,2026-05-17T12:55:56.313094
TXN-9F4CB3A5,P3,1440,2026-05-17T12:56:05.734571,2026-05-18T12:56:05.734571,False,2026-05-17T12:56:05.734571
TXN-10E71B36,P3,1440,2026-05-17T12:56:09.949800,2026-05-18T12:56:09.949800,False,2026-05-17T12:56:09.949800
TXN-E0D4A237,P3,1440,2026-05-17T12:56:16.661198,2026-05-18T12:56:16.661198,False,2026-05-17T12:56:16.661198
TXN-C63BC8B8,P3,1440,2026-05-17T12:56:20.843453,2026-05-18T12:56:20.843453,False,2026-05-17T12:56:20.843453
TXN-C216D29A,P3,1440,2026-05-17T12:56:30.326388,2026-05-18T12:56:30.326388,False,2026-05-17T12:56:30.326388
TXN-DDE8691F,P3,1440,2026-05-17T12:56:34.548120,2026-05-18T12:56:34.548120,False,2026-05-17T12:56:34.548120
TXN-0F336F70,P3,1440,2026-05-17T12:56:38.742748,2026-05-18T12:56:38.742748,False,2026-05-17T12:56:38.742748
TXN-CDE58069,P3,1440,2026-05-17T12:56:42.901094,2026-05-18T12:56:42.901094,False,2026-05-17T12:56:42.901094
TXN-0D39AA33,P3,1440,2026-05-17T12:56:47.146141,2026-05-18T12:56:47.146141,False,2026-05-17T12:56:47.146141
TXN-9BD82DAD,P3,1440,2026-05-17T12:56:53.977448,2026-05-18T12:56:53.977448,False,2026-05-17T12:56:53.977448
TXN-C32577D5,P3,1440,2026-05-17T12:56:58.369584,2026-05-18T12:56:58.369584,False,2026-05-17T12:56:58.369584
TXN-6806E6BF,P3,1440,2026-05-17T12:57:02.123355,2026-05-18T12:57:02.123355,False,2026-05-17T12:57:02.123355
TXN-9F42D604,P3,1440,2026-05-17T12:57:05.316176,2026-05-18T12:57:05.316176,False,2026-05-17T12:57:05.316176
TXN-801663D1,P3,1440,2026-05-17T12:57:11.013600,2026-05-18T12:57:11.013600,False,2026-05-17T12:57:11.013600
TXN-57609953,P3,1440,2026-05-17T12:57:14.204510,2026-05-18T12:57:14.204510,False,2026-05-17T12:57:14.204510
TXN-BB949CD5,P3,1440,2026-05-17T12:57:17.346829,2026-05-18T12:57:17.346829,False,2026-05-17T12:57:17.346829
TXN-2F34AA1F,P3,1440,2026-05-17T12:57:20.462597,2026-05-18T12:57:20.462597,False,2026-05-17T12:57:20.462597
TXN-A38E2D36,P3,1440,2026-05-17T12:57:23.646716,2026-05-18T12:57:23.646716,False,2026-05-17T12:57:23.646716
TXN-02F61DAF,P3,1440,2026-05-17T12:57:26.919071,2026-05-18T12:57:26.919071,False,2026-05-17T12:57:26.919071
TXN-A8BC8581,P3,1440,2026-05-17T12:57:30.252094,2026-05-18T12:57:30.252094,False,2026-05-17T12:57:30.252094
TXN-A6EDEC50,P3,1440,2026-05-17T12:57:33.398916,2026-05-18T12:57:33.398916,False,2026-05-17T12:57:33.398916
TXN-2723916B,P3,1440,2026-05-17T12:57:39.206469,2026-05-18T12:57:39.206469,False,2026-05-17T12:57:39.206469
TXN-25A66447,P3,1440,2026-05-17T12:57:42.317509,2026-05-18T12:57:42.317509,False,2026-05-17T12:57:42.317509
TXN-3B1B2A18,P3,1440,2026-05-17T12:57:45.602616,2026-05-18T12:57:45.602616,False,2026-05-17T12:57:45.602616
TXN-89932249,P3,1440,2026-05-17T12:57:48.759278,2026-05-18T12:57:48.759278,False,2026-05-17T12:57:48.759278
TXN-5A036FCA,P3,1440,2026-05-17T12:57:51.945149,2026-05-18T12:57:51.945149,False,2026-05-17T12:57:51.945149
TXN-5A0B2427,P3,1440,2026-05-17T12:57:55.187329,2026-05-18T12:57:55.187329,False,2026-05-17T12:57:55.187329
TXN-34DC4D73,P3,1440,2026-05-17T12:57:58.371163,2026-05-18T12:57:58.371163,False,2026-05-17T12:57:58.371163
TXN-8BC4BF8D,P3,1440,2026-05-17T12:58:04.104321,2026-05-18T12:58:04.104321,False,2026-05-17T12:58:04.104321
TXN-9BE6072B,P3,1440,2026-05-17T12:58:07.276977,2026-05-18T12:58:07.276977,False,2026-05-17T12:58:07.276977
TXN-F53B4377,P3,1440,2026-05-17T12:58:10.429332,2026-05-18T12:58:10.429332,False,2026-05-17T12:58:10.429332
TXN-9C1D0B38,P3,1440,2026-05-17T12:58:13.546378,2026-05-18T12:58:13.546378,False,2026-05-17T12:58:13.546378
TXN-15511026,P3,1440,2026-05-17T12:58:19.245789,2026-05-18T12:58:19.245789,False,2026-05-17T12:58:19.245789
TXN-E773D654,P3,1440,2026-05-17T12:58:22.422529,2026-05-18T12:58:22.422529,False,2026-05-17T12:58:22.422529
TXN-7C49C535,P3,1440,2026-05-17T12:58:26.020500,2026-05-18T12:58:26.020500,False,2026-05-17T12:58:26.020500
TXN-56BC163E,P3,1440,2026-05-17T12:58:29.569002,2026-05-18T12:58:29.569002,False,2026-05-17T12:58:29.569002
TXN-341BD532,P3,1440,2026-05-17T12:58:33.985386,2026-05-18T12:58:33.985386,False,2026-05-17T12:58:33.985386
TXN-25BB8F2F,P3,1440,2026-05-17T12:58:40.873916,2026-05-18T12:58:40.873916,False,2026-05-17T12:58:40.873916
TXN-35A29073,P2,120,2026-05-17T12:58:45.295597,2026-05-17T14:58:45.295597,False,2026-05-17T12:58:45.295597
TXN-90FCC0EE,P3,1440,2026-05-17T12:58:49.405009,2026-05-18T12:58:49.405009,False,2026-05-17T12:58:49.405009
TXN-D707FD37,P3,1440,2026-05-17T12:58:52.479709,2026-05-18T12:58:52.479709,False,2026-05-17T12:58:52.479709
TXN-3CE920FC,P3,1440,2026-05-17T12:58:55.587791,2026-05-18T12:58:55.587791,False,2026-05-17T12:58:55.587791
TXN-81AF569E,P3,1440,2026-05-17T12:58:58.725067,2026-05-18T12:58:58.725067,False,2026-05-17T12:58:58.725067
TXN-D710E627,P3,1440,2026-05-17T12:59:01.890866,2026-05-18T12:59:01.890866,False,2026-05-17T12:59:01.890866
TXN-1A01F38D,P3,1440,2026-05-17T12:59:05.019670,2026-05-18T12:59:05.019670,False,2026-05-17T12:59:05.019670
TXN-23B14447,P3,1440,2026-05-17T12:59:08.107889,2026-05-18T12:59:08.107889,False,2026-05-17T12:59:08.107889
TXN-10C0233F,P3,1440,2026-05-17T12:59:11.307727,2026-05-18T12:59:11.307727,False,2026-05-17T12:59:11.307727
TXN-E645EB3A,P3,1440,2026-05-17T12:59:14.404964,2026-05-18T12:59:14.404964,False,2026-05-17T12:59:14.404964
TXN-B8A89AFC,P3,1440,2026-05-17T12:59:20.073740,2026-05-18T12:59:20.073740,False,2026-05-17T12:59:20.073740
TXN-DB164B8C,P3,1440,2026-05-17T12:59:25.773883,2026-05-18T12:59:25.773883,False,2026-05-17T12:59:25.773883
TXN-E15FE2AE,P3,1440,2026-05-17T12:59:28.918881,2026-05-18T12:59:28.918881,False,2026-05-17T12:59:28.918881
TXN-8DCB2E57,P3,1440,2026-05-17T12:59:32.018957,2026-05-18T12:59:32.018957,False,2026-05-17T12:59:32.018957
TXN-38D656D0,P3,1440,2026-05-17T12:59:35.215553,2026-05-18T12:59:35.215553,False,2026-05-17T12:59:35.215553
TXN-42604000,P3,1440,2026-05-17T12:59:38.322966,2026-05-18T12:59:38.322966,False,2026-05-17T12:59:38.322966
TXN-5FAFDA0F,P3,1440,2026-05-17T12:59:41.523091,2026-05-18T12:59:41.523091,False,2026-05-17T12:59:41.523091
TXN-0F611180,P3,1440,2026-05-17T12:59:47.232647,2026-05-18T12:59:47.232647,False,2026-05-17T12:59:47.232647
TXN-4A8197BF,P3,1440,2026-05-17T12:59:50.416374,2026-05-18T12:59:50.416374,False,2026-05-17T12:59:50.416374
TXN-923C132A,P3,1440,2026-05-17T12:59:53.522140,2026-05-18T12:59:53.522140,False,2026-05-17T12:59:53.522140
TXN-56CAB305,P3,1440,2026-05-17T12:59:56.688939,2026-05-18T12:59:56.688939,False,2026-05-17T12:59:56.688939
TXN-6655EAB8,P3,1440,2026-05-17T13:00:04.947770,2026-05-18T13:00:04.947770,False,2026-05-17T13:00:04.947770
TXN-BA85D225,P3,1440,2026-05-17T13:00:08.079622,2026-05-18T13:00:08.079622,False,2026-05-17T13:00:08.079622
TXN-2B00ED73,P3,1440,2026-05-17T13:00:13.777083,2026-05-18T13:00:13.777083,False,2026-05-17T13:00:13.777083
TXN-370D1E7E,P3,1440,2026-05-17T13:00:19.565304,2026-05-18T13:00:19.565304,False,2026-05-17T13:00:19.565304
TXN-2BD37852,P3,1440,2026-05-17T13:00:25.305437,2026-05-18T13:00:25.305437,False,2026-05-17T13:00:25.305437
TXN-4E7434C4,P3,1440,2026-05-17T13:00:28.512164,2026-05-18T13:00:28.512164,False,2026-05-17T13:00:28.512164
TXN-BD8F98D5,P3,1440,2026-05-17T13:00:31.664411,2026-05-18T13:00:31.664411,False,2026-05-17T13:00:31.664411
TXN-C8965E33,P3,1440,2026-05-17T13:00:34.805675,2026-05-18T13:00:34.805675,False,2026-05-17T13:00:34.805675
TXN-4815694D,P3,1440,2026-05-17T13:00:38.036667,2026-05-18T13:00:38.036667,False,2026-05-17T13:00:38.036667
TXN-A8086623,P3,1440,2026-05-17T13:00:43.768959,2026-05-18T13:00:43.768959,False,2026-05-17T13:00:43.768959
TXN-89FF7D09,P3,1440,2026-05-17T13:00:46.902815,2026-05-18T13:00:46.902815,False,2026-05-17T13:00:46.902815
TXN-31A11BFA,P3,1440,2026-05-17T13:00:50.079413,2026-05-18T13:00:50.079413,False,2026-05-17T13:00:50.079413
TXN-2A12C68F,P3,1440,2026-05-17T13:00:53.302572,2026-05-18T13:00:53.302572,False,2026-05-17T13:00:53.302572
TXN-4258C6D6,P3,1440,2026-05-17T13:01:04.170773,2026-05-18T13:01:04.170773,False,2026-05-17T13:01:04.170773
TXN-9183DE3B,P3,1440,2026-05-17T13:01:14.988378,2026-05-18T13:01:14.988378,False,2026-05-17T13:01:14.988378
TXN-29C603BE,P3,1440,2026-05-17T13:01:18.171097,2026-05-18T13:01:18.171097,False,2026-05-17T13:01:18.171097
TXN-27C55532,P3,1440,2026-05-17T13:01:21.364628,2026-05-18T13:01:21.364628,False,2026-05-17T13:01:21.364628
TXN-A35BB021,P3,1440,2026-05-17T13:01:24.503885,2026-05-18T13:01:24.503885,False,2026-05-17T13:01:24.503885
TXN-9E30578C,P3,1440,2026-05-17T13:01:27.610468,2026-05-18T13:01:27.610468,False,2026-05-17T13:01:27.610468
TXN-FC8C8AC3,P3,1440,2026-05-17T13:01:30.694072,2026-05-18T13:01:30.694072,False,2026-05-17T13:01:30.694072
TXN-36953407,P3,1440,2026-05-17T13:01:33.840995,2026-05-18T13:01:33.840995,False,2026-05-17T13:01:33.840995
TXN-8FB1CD2B,P3,1440,2026-05-17T13:01:39.489870,2026-05-18T13:01:39.489870,False,2026-05-17T13:01:39.489870
TXN-7A7BCD23,P3,1440,2026-05-17T13:01:45.105687,2026-05-18T13:01:45.105687,False,2026-05-17T13:01:45.105687
TXN-93C763BD,P3,1440,2026-05-17T13:01:48.202042,2026-05-18T13:01:48.202042,False,2026-05-17T13:01:48.202042
TXN-CB321F91,P3,1440,2026-05-17T13:01:51.271741,2026-05-18T13:01:51.271741,False,2026-05-17T13:01:51.271741
TXN-DD3E579B,P3,1440,2026-05-17T13:01:54.437838,2026-05-18T13:01:54.437838,False,2026-05-17T13:01:54.437838
TXN-BBFB669C,P3,1440,2026-05-17T13:01:57.562931,2026-05-18T13:01:57.562931,False,2026-05-17T13:01:57.562931
TXN-F443AF86,P3,1440,2026-05-17T13:02:03.262896,2026-05-18T13:02:03.262896,False,2026-05-17T13:02:03.262896
TXN-317CF90E,P3,1440,2026-05-17T13:02:07.477815,2026-05-18T13:02:07.477815,False,2026-05-17T13:02:07.477815
TXN-3FE63D23,P3,1440,2026-05-17T13:02:10.817563,2026-05-18T13:02:10.817563,False,2026-05-17T13:02:10.817563
TXN-9757D798,P3,1440,2026-05-17T13:02:16.614867,2026-05-18T13:02:16.614867,False,2026-05-17T13:02:16.614867
TXN-2960BE07,P3,1440,2026-05-17T13:02:19.722085,2026-05-18T13:02:19.722085,False,2026-05-17T13:02:19.722085
TXN-7E421C94,P3,1440,2026-05-17T13:02:25.468376,2026-05-18T13:02:25.468376,False,2026-05-17T13:02:25.468376
TXN-EB63CB95,P3,1440,2026-05-17T13:02:28.680794,2026-05-18T13:02:28.680794,False,2026-05-17T13:02:28.680794
TXN-0F8CBF4E,P2,120,2026-05-17T13:02:32.093623,2026-05-17T15:02:32.093623,False,2026-05-17T13:02:32.093623
TXN-6BBF0065,P3,1440,2026-05-17T13:02:35.429920,2026-05-18T13:02:35.429920,False,2026-05-17T13:02:35.429920
TXN-FE61BFA5,P3,1440,2026-05-17T13:02:38.597205,2026-05-18T13:02:38.597205,False,2026-05-17T13:02:38.597205
TXN-C2B45DC0,P3,1440,2026-05-17T13:02:41.729805,2026-05-18T13:02:41.729805,False,2026-05-17T13:02:41.729805
TXN-B796637E,P3,1440,2026-05-17T13:02:44.896325,2026-05-18T13:02:44.896325,False,2026-05-17T13:02:44.896325
TXN-D1808027,P3,1440,2026-05-17T13:02:48.076633,2026-05-18T13:02:48.076633,False,2026-05-17T13:02:48.076633
TXN-71241683,P3,1440,2026-05-17T13:02:51.372988,2026-05-18T13:02:51.372988,False,2026-05-17T13:02:51.372988
TXN-EF5CF3EE,P3,1440,2026-05-17T13:02:56.256393,2026-05-18T13:02:56.256393,False,2026-05-17T13:02:56.256393
TXN-10E7E2C4,P3,1440,2026-05-17T13:03:00.550719,2026-05-18T13:03:00.550719,False,2026-05-17T13:03:00.550719
TXN-DE7BA965,P3,1440,2026-05-17T13:03:04.827459,2026-05-18T13:03:04.827459,False,2026-05-17T13:03:04.827459
TXN-D775793C,P3,1440,2026-05-17T13:03:09.223670,2026-05-18T13:03:09.223670,False,2026-05-17T13:03:09.223670
TXN-07B72425,P3,1440,2026-05-17T13:03:13.586475,2026-05-18T13:03:13.586475,False,2026-05-17T13:03:13.586475
TXN-6DFDB161,P3,1440,2026-05-17T13:03:18.069149,2026-05-18T13:03:18.069149,False,2026-05-17T13:03:18.069149
TXN-8CBBC13C,P3,1440,2026-05-17T13:03:21.216907,2026-05-18T13:03:21.216907,False,2026-05-17T13:03:21.216907
TXN-C8AFA465,P3,1440,2026-05-17T13:03:24.444956,2026-05-18T13:03:24.444956,False,2026-05-17T13:03:24.444956
TXN-D0712477,P3,1440,2026-05-17T13:03:27.627965,2026-05-18T13:03:27.627965,False,2026-05-17T13:03:27.627965
TXN-5609E623,P3,1440,2026-05-17T13:03:30.811516,2026-05-18T13:03:30.811516,False,2026-05-17T13:03:30.811516
TXN-6C2F9AA5,P3,1440,2026-05-17T13:03:33.961119,2026-05-18T13:03:33.961119,False,2026-05-17T13:03:33.961119
TXN-7E45D4C6,P3,1440,2026-05-17T13:03:37.110943,2026-05-18T13:03:37.110943,False,2026-05-17T13:03:37.110943
TXN-FC636992,P3,1440,2026-05-17T13:03:40.277520,2026-05-18T13:03:40.277520,False,2026-05-17T13:03:40.277520
TXN-EF29A894,P3,1440,2026-05-17T13:03:43.528264,2026-05-18T13:03:43.528264,False,2026-05-17T13:03:43.528264
TXN-22C52489,P3,1440,2026-05-17T13:03:46.685421,2026-05-18T13:03:46.685421,False,2026-05-17T13:03:46.685421
TXN-30B76BFD,P3,1440,2026-05-17T13:03:49.797765,2026-05-18T13:03:49.797765,False,2026-05-17T13:03:49.797765
TXN-0A19131C,P3,1440,2026-05-17T13:03:52.937682,2026-05-18T13:03:52.937682,False,2026-05-17T13:03:52.937682
TXN-36BCF641,P3,1440,2026-05-17T13:03:56.117844,2026-05-18T13:03:56.117844,False,2026-05-17T13:03:56.117844
TXN-C5BEF31E,P3,1440,2026-05-17T13:03:59.342479,2026-05-18T13:03:59.342479,False,2026-05-17T13:03:59.342479
TXN-57724122,P3,1440,2026-05-17T13:04:05.075654,2026-05-18T13:04:05.075654,False,2026-05-17T13:04:05.075654
TXN-FB229305,P3,1440,2026-05-17T13:04:08.233535,2026-05-18T13:04:08.233535,False,2026-05-17T13:04:08.233535
TXN-31F287A7,P3,1440,2026-05-17T13:04:14.005983,2026-05-18T13:04:14.005983,False,2026-05-17T13:04:14.005983
TXN-2849F198,P3,1440,2026-05-17T13:04:17.251637,2026-05-18T13:04:17.251637,False,2026-05-17T13:04:17.251637
TXN-259CA446,P3,1440,2026-05-17T13:04:20.442178,2026-05-18T13:04:20.442178,False,2026-05-17T13:04:20.442178
TXN-E97F3116,P3,1440,2026-05-17T13:04:23.641257,2026-05-18T13:04:23.641257,False,2026-05-17T13:04:23.641257
TXN-D3B0703E,P3,1440,2026-05-17T13:04:26.891051,2026-05-18T13:04:26.891051,False,2026-05-17T13:04:26.891051
TXN-9B8D5C2D,P3,1440,2026-05-17T13:04:29.991547,2026-05-18T13:04:29.991547,False,2026-05-17T13:04:29.991547
TXN-0CCBA9E6,P3,1440,2026-05-17T13:04:33.351317,2026-05-18T13:04:33.351317,False,2026-05-17T13:04:33.351317
TXN-376D3099,P3,1440,2026-05-17T13:04:36.569502,2026-05-18T13:04:36.569502,False,2026-05-17T13:04:36.569502
TXN-0F21BD80,P3,1440,2026-05-17T13:04:39.712221,2026-05-18T13:04:39.712221,False,2026-05-17T13:04:39.712221
TXN-890F15A2,P3,1440,2026-05-17T13:04:45.426542,2026-05-18T13:04:45.426542,False,2026-05-17T13:04:45.426542
TXN-0EDE50FF,P3,1440,2026-05-17T13:05:49.699838,2026-05-18T13:05:49.699838,False,2026-05-17T13:05:49.699838
TXN-5B2CDCC9,P3,1440,2026-05-17T13:05:56.729307,2026-05-18T13:05:56.729307,False,2026-05-17T13:05:56.729307
TXN-DA2F7878,P3,1440,2026-05-17T13:06:01.119078,2026-05-18T13:06:01.119078,False,2026-05-17T13:06:01.119078
TXN-1FD80545,P3,1440,2026-05-17T13:06:05.363610,2026-05-18T13:06:05.363610,False,2026-05-17T13:06:05.363610
TXN-8FD0F210,P3,1440,2026-05-17T13:06:09.639548,2026-05-18T13:06:09.639548,False,2026-05-17T13:06:09.639548
TXN-D4F53B49,P3,1440,2026-05-17T13:06:13.870869,2026-05-18T13:06:13.870869,False,2026-05-17T13:06:13.870869
TXN-ED38E289,P3,1440,2026-05-17T13:06:20.682199,2026-05-18T13:06:20.682199,False,2026-05-17T13:06:20.682199
TXN-6331F735,P3,1440,2026-05-17T13:06:27.584885,2026-05-18T13:06:27.584885,False,2026-05-17T13:06:27.584885
TXN-373849FB,P3,1440,2026-05-17T13:06:31.859979,2026-05-18T13:06:31.859979,False,2026-05-17T13:06:31.859979
TXN-0406F622,P3,1440,2026-05-17T13:06:36.116582,2026-05-18T13:06:36.116582,False,2026-05-17T13:06:36.116582
TXN-A06610F8,P3,1440,2026-05-17T13:06:42.892986,2026-05-18T13:06:42.892986,False,2026-05-17T13:06:42.892986
TXN-3D38E719,P3,1440,2026-05-17T13:06:47.186674,2026-05-18T13:06:47.186674,False,2026-05-17T13:06:47.186674
TXN-1194EAE1,P3,1440,2026-05-17T13:06:51.418666,2026-05-18T13:06:51.418666,False,2026-05-17T13:06:51.418666
TXN-B0930E79,P3,1440,2026-05-17T13:06:55.611102,2026-05-18T13:06:55.611102,False,2026-05-17T13:06:55.611102
TXN-282579E2,P3,1440,2026-05-17T13:06:59.801149,2026-05-18T13:06:59.801149,False,2026-05-17T13:06:59.801149
TXN-520C000D,P3,1440,2026-05-17T13:07:03.999922,2026-05-18T13:07:03.999922,False,2026-05-17T13:07:03.999922
TXN-B6D8D62C,P3,1440,2026-05-17T13:07:08.153792,2026-05-18T13:07:08.153792,False,2026-05-17T13:07:08.153792
TXN-6BB54E08,P3,1440,2026-05-17T13:07:12.293541,2026-05-18T13:07:12.293541,False,2026-05-17T13:07:12.293541
TXN-4C9C9482,P3,1440,2026-05-17T13:07:16.465284,2026-05-18T13:07:16.465284,False,2026-05-17T13:07:16.465284
TXN-D60BD918,P3,1440,2026-05-17T13:07:20.703177,2026-05-18T13:07:20.703177,False,2026-05-17T13:07:20.703177
TXN-29936E02,P3,1440,2026-05-17T13:07:26.537475,2026-05-18T13:07:26.537475,False,2026-05-17T13:07:26.537475
TXN-E08526F9,P3,1440,2026-05-17T13:07:29.882480,2026-05-18T13:07:29.882480,False,2026-05-17T13:07:29.882480
TXN-0A6402D2,P3,1440,2026-05-17T13:07:33.254076,2026-05-18T13:07:33.254076,False,2026-05-17T13:07:33.254076
TXN-81E7FEB6,P3,1440,2026-05-17T13:07:36.462152,2026-05-18T13:07:36.462152,False,2026-05-17T13:07:36.462152
TXN-04DFA9B3,P3,1440,2026-05-17T13:07:40.794841,2026-05-18T13:07:40.794841,False,2026-05-17T13:07:40.794841
TXN-5BB65249,P3,1440,2026-05-17T13:07:44.918120,2026-05-18T13:07:44.918120,False,2026-05-17T13:07:44.918120
TXN-809B9572,P3,1440,2026-05-17T13:07:49.068996,2026-05-18T13:07:49.068996,False,2026-05-17T13:07:49.068996
TXN-6AD4EDA3,P3,1440,2026-05-17T13:07:56.003615,2026-05-18T13:07:56.003615,False,2026-05-17T13:07:56.003615
TXN-E01BE082,P3,1440,2026-05-17T13:08:00.267349,2026-05-18T13:08:00.267349,False,2026-05-17T13:08:00.267349
TXN-319F79E9,P3,1440,2026-05-17T13:08:06.887214,2026-05-18T13:08:06.887214,False,2026-05-17T13:08:06.887214
TXN-61E4B21D,P3,1440,2026-05-17T13:08:11.115733,2026-05-18T13:08:11.115733,False,2026-05-17T13:08:11.115733
TXN-F1E20DB7,P3,1440,2026-05-17T13:08:16.855739,2026-05-18T13:08:16.855739,False,2026-05-17T13:08:16.855739
TXN-9202ABFF,P3,1440,2026-05-17T13:08:20.013384,2026-05-18T13:08:20.013384,False,2026-05-17T13:08:20.013384
TXN-86141A1B,P3,1440,2026-05-17T13:08:23.150296,2026-05-18T13:08:23.150296,False,2026-05-17T13:08:23.150296
TXN-7C9684B2,P3,1440,2026-05-17T13:08:27.289569,2026-05-18T13:08:27.289569,False,2026-05-17T13:08:27.289569
TXN-A6034140,P3,1440,2026-05-17T13:08:33.782960,2026-05-18T13:08:33.782960,False,2026-05-17T13:08:33.782960
TXN-8558C794,P3,1440,2026-05-17T13:08:39.482138,2026-05-18T13:08:39.482138,False,2026-05-17T13:08:39.482138
TXN-2B09DECC,P3,1440,2026-05-17T13:08:43.627250,2026-05-18T13:08:43.627250,False,2026-05-17T13:08:43.627250
TXN-0F9448B1,P3,1440,2026-05-17T13:08:47.762874,2026-05-18T13:08:47.762874,False,2026-05-17T13:08:47.762874
TXN-CD689C3C,P3,1440,2026-05-17T13:08:51.887652,2026-05-18T13:08:51.887652,False,2026-05-17T13:08:51.887652
TXN-A1F5F411,P3,1440,2026-05-17T13:08:56.119054,2026-05-18T13:08:56.119054,False,2026-05-17T13:08:56.119054
TXN-764C2657,P3,1440,2026-05-17T13:09:00.246874,2026-05-18T13:09:00.246874,False,2026-05-17T13:09:00.246874
TXN-A6F69A97,P3,1440,2026-05-17T13:09:04.359596,2026-05-18T13:09:04.359596,False,2026-05-17T13:09:04.359596
TXN-F3ED508C,P3,1440,2026-05-17T13:09:08.493848,2026-05-18T13:09:08.493848,False,2026-05-17T13:09:08.493848
TXN-43D500BC,P3,1440,2026-05-17T13:09:12.653331,2026-05-18T13:09:12.653331,False,2026-05-17T13:09:12.653331
TXN-27C6F236,P3,1440,2026-05-17T13:09:16.756618,2026-05-18T13:09:16.756618,False,2026-05-17T13:09:16.756618
TXN-6F3B8CA3,P3,1440,2026-05-17T13:09:20.905992,2026-05-18T13:09:20.905992,False,2026-05-17T13:09:20.905992
TXN-E799D7C7,P3,1440,2026-05-17T13:09:25.039181,2026-05-18T13:09:25.039181,False,2026-05-17T13:09:25.039181
TXN-0B99C67A,P3,1440,2026-05-17T13:09:29.165525,2026-05-18T13:09:29.165525,False,2026-05-17T13:09:29.165525
TXN-C9EDE6C1,P3,1440,2026-05-17T13:09:33.315094,2026-05-18T13:09:33.315094,False,2026-05-17T13:09:33.315094
TXN-1DEED606,P3,1440,2026-05-17T13:09:37.435475,2026-05-18T13:09:37.435475,False,2026-05-17T13:09:37.435475
TXN-150D4ED2,P3,1440,2026-05-17T13:09:44.250944,2026-05-18T13:09:44.250944,False,2026-05-17T13:09:44.250944
TXN-EB1FA152,P3,1440,2026-05-17T13:09:48.531576,2026-05-18T13:09:48.531576,False,2026-05-17T13:09:48.531576
TXN-548DD908,P3,1440,2026-05-17T13:09:52.755367,2026-05-18T13:09:52.755367,False,2026-05-17T13:09:52.755367
TXN-10842776,P3,1440,2026-05-17T13:09:59.597109,2026-05-18T13:09:59.597109,False,2026-05-17T13:09:59.597109
TXN-45ECA9D4,P3,1440,2026-05-17T13:10:03.824528,2026-05-18T13:10:03.824528,False,2026-05-17T13:10:03.824528
TXN-A016457A,P3,1440,2026-05-17T13:10:10.553775,2026-05-18T13:10:10.553775,False,2026-05-17T13:10:10.553775
TXN-C7CA57E4,P3,1440,2026-05-17T13:10:14.830271,2026-05-18T13:10:14.830271,False,2026-05-17T13:10:14.830271
TXN-AEEBDC79,P3,1440,2026-05-17T13:10:18.987040,2026-05-18T13:10:18.987040,False,2026-05-17T13:10:18.987040
TXN-F99463CF,P3,1440,2026-05-17T13:10:23.115147,2026-05-18T13:10:23.115147,False,2026-05-17T13:10:23.115147
TXN-99A00781,P3,1440,2026-05-17T13:10:27.449843,2026-05-18T13:10:27.449843,False,2026-05-17T13:10:27.449843
TXN-F5B0BFAB,P3,1440,2026-05-17T13:10:31.710127,2026-05-18T13:10:31.710127,False,2026-05-17T13:10:31.710127
TXN-2E215456,P3,1440,2026-05-17T13:10:35.904970,2026-05-18T13:10:35.904970,False,2026-05-17T13:10:35.904970
TXN-2F37609C,P3,1440,2026-05-17T13:10:42.706729,2026-05-18T13:10:42.706729,False,2026-05-17T13:10:42.706729
TXN-DD74DA87,P3,1440,2026-05-17T13:10:47.160486,2026-05-18T13:10:47.160486,False,2026-05-17T13:10:47.160486
TXN-3C830CE2,P3,1440,2026-05-17T13:10:51.476069,2026-05-18T13:10:51.476069,False,2026-05-17T13:10:51.476069
TXN-A8D5DABD,P3,1440,2026-05-17T13:10:58.273009,2026-05-18T13:10:58.273009,False,2026-05-17T13:10:58.273009
TXN-7747C8ED,P3,1440,2026-05-17T13:11:02.541418,2026-05-18T13:11:02.541418,False,2026-05-17T13:11:02.541418
TXN-7CAFA5CF,P3,1440,2026-05-17T13:11:09.555950,2026-05-18T13:11:09.555950,False,2026-05-17T13:11:09.555950
TXN-51DF585D,P3,1440,2026-05-17T13:11:13.888011,2026-05-18T13:11:13.888011,False,2026-05-17T13:11:13.888011
TXN-B3CFC5C6,P3,1440,2026-05-17T13:11:18.151473,2026-05-18T13:11:18.151473,False,2026-05-17T13:11:18.151473
TXN-F284D173,P3,1440,2026-05-17T13:11:22.306007,2026-05-18T13:11:22.306007,False,2026-05-17T13:11:22.306007
TXN-41F5377E,P3,1440,2026-05-17T13:11:26.436641,2026-05-18T13:11:26.436641,False,2026-05-17T13:11:26.436641
TXN-8B17AE2A,P3,1440,2026-05-17T13:11:31.033509,2026-05-18T13:11:31.033509,False,2026-05-17T13:11:31.033509
TXN-1E7CF554,P3,1440,2026-05-17T13:11:35.378999,2026-05-18T13:11:35.378999,False,2026-05-17T13:11:35.378999
